pair,referent,speaker_1,round_1,trial_1,director_1,target_1,accuracy_1,A_gesture_referent_1,B_gesture_referent_1,A_gesture_referent2_1,B_gesture_referent2_1,begin_time_1,end_time_1,duration_1,speaker_2,round_2,trial_2,director_2,target_2,accuracy_2,A_gesture_referent_2,B_gesture_referent_2,A_gesture_referent2_2,B_gesture_referent2_2,begin_time_2,end_time_2,duration_2,A_speech_1,B_speech_1,A_speech_eng_1,B_speech_eng_1,A_LH_gesture_referent_1,A_RH_gesture_referent_1,B_LH_gesture_referent_1,B_RH_gesture_referent_1,iconic_1,A_speech_2,B_speech_2,A_speech_eng_2,B_speech_eng_2,A_LH_gesture_referent_2,A_RH_gesture_referent_2,B_LH_gesture_referent_2,B_RH_gesture_referent_2,iconic_2,comparison_id,begin_time_1_adj,end_time_1_adj,duration_1_adj,begin_time_2_adj,end_time_2_adj,duration_2_adj,A_hands,B_hands,hands_dtw
34,12C,B,4.0,4_16,B,12.0,,,12C,,,1060730,1061230,500,A,5.0,5_15,A,12.0,,12C,,,,1189840,1190680,840,,En dan in dat linker balkje komt een soort punt.,,And then in that left bar comes a kind of dot.,,,12C,,True,En die puntige die daar uitsteekt aan de linkerkant.,,And that pointy one sticking out there on the left side.,,12C,,,,True,1606,1060730.0,1061230.0,500.0,1189840.0,1190680.0,840.0,left,left,left
34,06D,A,5.0,5_7,A,6.0,,06D,,,,1122680,1123440,760,B,6.0,6_10,B,6.0,,,06D,,,1258200,1258440,240,"Euh deze heeft een rondje aan de voorkant, zo'n zo'n bal met daardoorheen een euh balk en dat platte ronde ding.",,"Euh this one has a round on the front, one of those so ball with a euh bar through it and that flat round thing.",,06D,,,,True,,Dit is die met dat aan de voorkant zo'n balk met zo'n rondje door het midden en aan het eind.,,This is the one with that at the front such a bar with such a round through the middle and at the end.,,,06D,,True,1607,1122680.0,1123440.0,760.0,1258155.0,1258485.0,330.0,left,left,left
34,01C,B,5.0,5_8,B,1.0,,,01C,,,1133410,1133820,410,A,6.0,6_11,A,1.0,,01C,,,,1269880,1270190,310,,En links dan twee van die dingetjes die dan klein beginnen en groter uitlopen.,,And then on the left two of those little things that then start small and grow larger.,,,01C,,True,Euh dit is met dat vierkante plakkaat aan de voorkant en die twee vierkanten die zo toelopen en nog die joystick bovenop.,,Euh this is with that square plaque on the front and those two squares tapered like this and still that joystick on top.,,01C,01C,,,True,1608,1133410.0,1133820.0,410.0,1269870.0,1270200.0,330.0,both,left,both
34,12A,A,5.0,5_15,A,12.0,,12A,,,,1187290,1187750,460,B,6.0,6_14,B,12.0,,,12A,,,1290120,1290540,420,Euh dit is weer met dat pl- euh ronde plateau aan de rechterkant.,,Euh this is again with that pl- euh round platform on the right.,,12A,,,,True,,Euh dit is die met een rechts een rondje en links een hoekig iets en dan met zo'n punt op die linker.,,Euh this is the one with a round thing on the right and an angular thing on the left and then with a point like that on the left.,,,,12A,True,1609,1187290.0,1187750.0,460.0,1290120.0,1290540.0,420.0,left,right,left_right
34,12C,A,5.0,5_15,A,12.0,,12C,,,,1189840,1190680,840,B,6.0,6_14,B,12.0,,,12C,,,1292360,1292720,360,En die puntige die daar uitsteekt aan de linkerkant.,,And that pointy one sticking out there on the left side.,,12C,,,,True,,Euh dit is die met een rechts een rondje en links een hoekig iets en dan met zo'n punt op die linker.,,Euh this is the one with a round thing on the right and an angular thing on the left and then with a point like that on the left.,,,12C,,True,1610,1189840.0,1190680.0,840.0,1292360.0,1292720.0,360.0,left,left,left
35,02B,A,1.0,1_1,A,2.0,,02B,,,,44530,45050,520,B,2.0,2_8,B,2.0,,,02B,,,776560,778800,2240,Ehm op rechts komt er een soort kubusachtige vorm eh ja onze kant op.,,Um on the right there is a kind of cube-like shape eh yes coming our way.,,02B,02B,,,True,,"En ehm, aan de rechterkant, naar ons een beetje wijzend, heeft hij ook een soort van afgezaagde piramide.",,"And um, on the right side, pointing to us a little bit, he also has a kind of sawed-off pyramid.",,,,02B,True,1611,44530.0,45050.0,520.0,776560.0,778800.0,2240.0,both,right,both
35,04B,A,1.0,1_5,A,4.0,,04B,,,,195260,195890,630,B,2.0,2_10,B,4.0,,,04B,,,829580,830240,660,Ehm ik heb nu eentje en eh aan de rechterkant steken twee ja soort kleine plankjes uit.,,Um I have one now and um on the right side there are two yes kind of little boards sticking out.,,,04B,,,True,,"En dan heeft hij aan de rechterkant twee balken erin steken, die zijn even lang.",,"And then on the right side he has two bars sticking in, which are the same length.",,,,04B,True,1612,195260.0,195890.0,630.0,829580.0,830240.0,660.0,right,right,right
35,08E,A,1.0,1_9,A,8.0,,08E,,,,343290,343910,620,B,4.0,4_14,B,8.0,,,08E,,,1413080,1413640,560,En die komt een beetje naar ons toe.,,And it comes to us a little bit.,,,08E,,,True,,Met dat L-vormig uitstiksel aan de rechterkant en een beetje dat J-vormig uitstiksel aan de onderkant.,,With that L-shaped stitching on the right side and a little bit of that J-shaped stitching at the bottom.,,,08E,,True,1613,343290.0,343910.0,620.0,1413080.0,1413640.0,560.0,right,left,right_left
35,08D,A,1.0,1_9,A,8.0,,08D,,,,357070,357680,610,B,4.0,4_14,B,8.0,,,08D,,,1411160,1412320,1160,"Ja, een soort hoekvormig, en ook hij heeft ook nog een soort nog neus in de vorm van een cilinder.",,"Yes, kind of angular, and also he also has a kind of still nose in the shape of a cylinder.",,,08D,,,True,,Met dat L-vormig uitstiksel aan de rechterkant en een beetje dat J-vormig uitstiksel aan de onderkant.,,With that L-shaped stitching on the right side and a little bit of that J-shaped stitching at the bottom.,,,,08D,True,1614,357070.0,357680.0,610.0,1411160.0,1412320.0,1160.0,right,right,right
35,03_other,B,1.0,1_10,B,3.0,,,03_other,,,394000,394560,560,A,2.0,2_13,A,3.0,,03_other,,,,943850,944190,340,,"Rechtopstaande balk, dus die heeft een beetje zo'n gedraaid effect.",,"Straight beam, so it has a little bit of that twisted effect.",,,other,other,True,"Eh, ja, pizzavormig ding en uit die pizza komt een soort gedraaide cilinder en daarop steunt het hoofd gedeelte en op dat hoofd gedeelte zit er een kubus best wel rechts die valt er bijna af in het midden ligt er nog een kubus en links van het hoofd deksel komt ja steekt er nog een soort driehoek achtig uit.",,"Um, yes, pizza-shaped thing and out of that pizza comes a kind of twisted cylinder and on that supports the head part and on that head part there's a cube pretty much to the right that almost falls off in the middle there's another cube and to the left of the head cover comes out yes there's another kind of triangle like sticking out.",,,other,,,True,1615,394000.0,394560.0,560.0,943850.0,944190.0,340.0,right,both,both
35,12B,A,1.0,1_13,A,12.0,,12B,,,,494110,494940,830,B,2.0,2_12,B,12.0,,,12B,,,896640,896840,200,"Maar in dat, daar in dat handvat zit ook nog een soort gleuf in.",,"But in that, there in that handle is also a kind of slot in it.",,,12B,,,True,,En dan heeft die aan de linkerkant een soort van balk met zo'n gleuf erin.,,And then that one on the left side has a kind of bar with a slot like that in it.,,,12B,12B,True,1616,494110.0,494940.0,830.0,896575.0,896905.0,330.0,right,both,both
36,02A,B,1.0,1_1,B,2.0,,,02A,,,16473,17473,1000,A,2.0,2_8,A,2.0,,02A,,,,527680,528560,880,,Met met een heel puntig hoedje.,,With with a very pointed hat.,,,,02A,True,"Oké, dit was ehm degene met een hele grote dikke neus en zo'n puntig hoedje.",,"Okay, this was um the one with a really big fat nose and one of those pointy hats.",,02A,02A,,,True,1617,16473.0,17473.0,1000.0,527680.0,528560.0,880.0,both,right,both
36,02B,B,1.0,1_1,B,2.0,,,02B,,,18142,19879,1737,A,2.0,2_8,A,2.0,,02B,,,,526402,526982,580,,,,,,,,02B,True,"Oké, dit was ehm degene met een hele grote dikke neus en zo'n puntig hoedje.",,"Okay, this was um the one with a really big fat nose and one of those pointy hats.",,,02B,,,True,1618,18142.0,19879.0,1737.0,526402.0,526982.0,580.0,right,right,right
36,09C,A,1.0,1_2,A,9.0,,09C,,,,36810,37636,826,B,1.0,1_2,A,9.0,,09A,09C,,,56383,56673,290,"Oké, de volgende. Het lijkt alsof er een soort van ronde lange neus aan zit aan de linkerkant.",,"Okay, next, it looks like there's some kind of round long nose on the left side.",,09C,,,,True,En aan de ehm zit ook een soort van pluim aan de bovenkant en een neu gro of ja lange neus aan de voorkant.,En dan...,And the um also has a kind of plume on the top and a neu gro or yes long nose on the front.,And then...,,09A,,09C,True,1619,36810.0,37636.0,826.0,56363.0,56693.0,330.0,both,right,both
36,09D,A,1.0,1_2,A,9.0,,09D,,,,41976,42920,944,B,1.0,1_2,A,9.0,,,09D,,,51663,52603,940,En het heeft een soort van pluim aan de bovenkant en aan de achterkant een soort rondje.,,And it has a kind of plume on the top and a kind of round on the back.,,09D,,,,True,,"Oh, oké, heeft het echt één rondje aan één kant?",,"Oh, okay, does it really have one round on one side?",,,,09D,True,1620,41976.0,42920.0,944.0,51663.0,52603.0,940.0,left,right,left_right
36,09A,A,1.0,1_2,A,9.0,,09A,09C,,,56383,56673,290,B,2.0,2_1,B,9.0,,,09A,,,437211,437791,580,En aan de ehm zit ook een soort van pluim aan de bovenkant en een neu gro of ja lange neus aan de voorkant.,En dan...,And the um also has a kind of plume on the top and a neu gro or yes long nose on the front.,And then...,,09A,,09C,True,,"Oké, deze is weer met een soort van ronde oor en een lange neus en een antenne.",,"Okay, this one is again with a kind of round ear and a long nose and an antenna.",,,,09A,True,1621,56363.0,56693.0,330.0,437211.0,437791.0,580.0,right,right,right
36,09C,B,1.0,1_2,A,9.0,,09A,09C,,,56383,56673,290,A,1.0,1_2,A,9.0,,09C,,,,58600,59080,480,En aan de ehm zit ook een soort van pluim aan de bovenkant en een neu gro of ja lange neus aan de voorkant.,En dan...,And the um also has a kind of plume on the top and a neu gro or yes long nose on the front.,And then...,,09A,,09C,True,En aan de ehm zit ook een soort van pluim aan de bovenkant en een neu gro of ja lange neus aan de voorkant.,,And the um also has a kind of plume on the top and a neu gro or yes long nose on the front.,,09C,,,,True,1622,56363.0,56693.0,330.0,58600.0,59080.0,480.0,both,right,both
36,09C,A,1.0,1_2,A,9.0,,09C,,,,59115,60145,1030,B,2.0,2_1,B,9.0,,,09C,,,436240,436600,360,En aan de ehm zit ook een soort van pluim aan de bovenkant en een neu gro of ja lange neus aan de voorkant.,,And the um also has a kind of plume on the top and a neu gro or yes long nose on the front.,,09C,,,,True,,"Oké, deze is weer met een soort van ronde oor en een lange neus en een antenne.",,"Okay, this one is again with a kind of round ear and a long nose and an antenna.",,,,09C,True,1623,59115.0,60145.0,1030.0,436240.0,436600.0,360.0,left,right,left_right
36,15A,A,1.0,1_4,A,15.0,,15A,,15A,,97612,98240,628,B,1.0,1_4,A,15.0,,,15A,,,124855,125795,940,"Oké, deze heeft een soort vierkant vlak door de onderkant heen en twee kleine...",,"Okay, this one has a kind of square plane through the bottom and two little...",,15A-REP,15A,,,True,,En twee antennetjes.,,And two antennas.,,,,15A,True,1624,97612.0,98240.0,628.0,124855.0,125795.0,940.0,both,right,both
36,15B,A,1.0,1_4,A,15.0,,15B,,,,105920,106480,560,B,1.0,1_4,A,15.0,,,15B,,,122495,123725,1230,Zo'n ronde neus naar de onderkant.,,Such a round nose to the bottom.,,,15B,,,True,,"Ja, het heeft toch een soort van lange neus?",,"Yes, it has a kind of long nose, doesn't it?",,,,15B,True,1625,105920.0,106480.0,560.0,122495.0,123725.0,1230.0,right,right,right
36,15A,B,1.0,1_4,A,15.0,,,15A,,,124855,125795,940,A,2.0,2_9,B,15.0,,15A,,,,552440,553280,840,,En twee antennetjes.,,And two antennas.,,,,15A,True,"Ja, met die twee kleintjes aan de bovenkant, toch?",,"Yes, with those two little ones at the top, right?",,15A,15A,,,True,1626,124855.0,125795.0,940.0,552440.0,553280.0,840.0,both,right,both
36,13A,A,1.0,1_6,A,13.0,,13A,,,,154920,155600,680,B,2.0,2_3,B,13.0,,,13A,,,479785,480405,620,"Oké, deze vond ik een beetje op Pipi Langkous, Pipi Langkous lijken, want hij heeft van die drie bolletjes aan de zijkanten die zo naar buiten gaan.","Ah, ja, ja, ja.","Okay, this one I thought looked a little bit like Pipi Longstocking, Pipi Longstocking, because it has these three little balls on the sides that go out like this.","Ah, yes, yes, yes, yes.",13A,13A,,,True,"Oh ja, die pipi langkous.","deze is met die soort van onderlegger, die vierkante onderlegger, met die, ja het pipi langkous, ja klopt.","Oh yes, that pipi longstocking.","this one is with that kind of pad, that square pad, with that, yes it pipi longstocking, yes right.",,,13A,13A,True,1627,154920.0,155600.0,680.0,479785.0,480405.0,620.0,both,both,both
36,13D,A,1.0,1_6,A,13.0,,13D,,,,160280,160580,300,B,2.0,2_3,B,13.0,,,13D,,,477253,477876,623,En op een ehm het staat op een vierkant.,,And on an um it's on a square.,,13D,13D,,,True,,"deze is met die soort van onderlegger, die vierkante onderlegger, met die, ja het pipi langkous, ja klopt.",,"this one is with that kind of pad, that square pad, with that, yes it pipi longstocking, yes right.",,,13D,13D,True,1628,160265.0,160595.0,330.0,477253.0,477876.0,623.0,both,both,both
36,06A,B,1.0,1_7,B,6.0,,,06A,,,176845,177998,1153,A,2.0,2_6,A,6.0,,06A,,,,512960,513765,805,,"En dan een kleine klein haartje, om het zo te zeggen.",,"And then a little tiny hair, so to speak.",,,,06A-REP,True,En die pluim op zijn hoofd.,"Oké, even kijken.",And that plume on his head.,"Okay, let's see.",06A,,,,True,1629,176845.0,177998.0,1153.0,512960.0,513765.0,805.0,left,right,left_right
36,05A,A,1.0,1_8,A,5.0,,05A,,,,190880,192000,1120,B,1.0,1_8,A,5.0,,,05A,,,212120,212840,720,"Deze heeft ehm aan de bovenkant een soort van ehm laag, langwerpig ehm rechthoek erop zitten.",,"This one has ehm at the top kind of ehm low, elongated ehm rectangle on it.",,05A,05A,,,True,,"Ja, met een balk aan de bovenkant, toch?",,"Yes, with a bar at the top, right?",,,05A,05A,True,1630,190880.0,192000.0,1120.0,212120.0,212840.0,720.0,both,both,both
36,05D,A,1.0,1_8,A,5.0,,05D,,05E,,206520,207430,910,B,1.0,1_8,A,5.0,,,05D,,05E,207791,208251,460,"Van die dingetjes aan de zijkant, zo die een beetje zo lopen, schuin naar beneden.",,"Those little things on the side, like that that kind of run like this, sloping down.",,05E,05D,,,True,"Van die dingetjes aan de zijkant, zo die een beetje zo lopen, schuin naar beneden.","Oh, lijkt het op een soort van raket of zo?","Those little things on the side, like that that kind of run like this, sloping down.","Oh, does it look like some kind of rocket or something?",,,05E,05D,True,1631,206520.0,207430.0,910.0,207791.0,208251.0,460.0,both,both,both
36,05E,A,1.0,1_8,A,5.0,,05D,,05E,,206520,207430,910,B,1.0,1_8,A,5.0,,,05D,,05E,207791,208251,460,"Van die dingetjes aan de zijkant, zo die een beetje zo lopen, schuin naar beneden.",,"Those little things on the side, like that that kind of run like this, sloping down.",,05E,05D,,,True,"Van die dingetjes aan de zijkant, zo die een beetje zo lopen, schuin naar beneden.","Oh, lijkt het op een soort van raket of zo?","Those little things on the side, like that that kind of run like this, sloping down.","Oh, does it look like some kind of rocket or something?",,,05E,05D,True,1632,206520.0,207430.0,910.0,207791.0,208251.0,460.0,both,both,both
36,08A,B,1.0,1_9,B,8.0,,,08A,,,224180,224460,280,A,1.0,1_9,B,8.0,,08A,,,,238400,240280,1880,,Maar het heeft ook zo een een puntig ding op zijn hoofd.,,But it also has such a one pointed thing on its head.,,,,08A,True,"Ja, het is een soort van geruit bovenkant toch?",,"Yes, it's kind of a checkered top right?",,08A,08A,,,True,1633,224155.0,224485.0,330.0,238400.0,240280.0,1880.0,both,right,both
36,08B,B,1.0,1_9,B,8.0,,,08B,,,225880,226520,640,A,2.0,2_14,A,8.0,,08B,,,,592360,592880,520,euheu,Maar dan met ook een soort balk erdoor.,euheu,But then with some kind of beam through it as well.,,,08B,08B,True,ehm dit was degene die ehm zo'n geruiten hoedje had met nog zo'n balk er doorheen.,,um this was the one that had um one of those plaid hats with another one of those bars through it.,,08B,08B,,,True,1634,225880.0,226520.0,640.0,592360.0,592880.0,520.0,both,both,both
36,08E,B,1.0,1_9,B,8.0,,,08E,,,234938,235357,419,A,2.0,2_14,A,8.0,,08E,,,,595683,596343,660,,En een soort van nek of het zo te zeggen.,,And sort of neck or so to speak.,,,,08E,True,"Ehm ja, en die op zo'n een soort nek heeft.",En... En een armpje.,"Um yes, and who has on one of those kind of necks.",And -- and a little arm.,,08E,,,True,1635,234938.0,235357.0,419.0,595683.0,596343.0,660.0,right,right,right
36,08A,A,1.0,1_9,B,8.0,,08A,,,,238400,240280,1880,B,3.0,3_1,B,8.0,,,08A,,,633487,634285,798,"Ja, het is een soort van geruit bovenkant toch?",,"Yes, it's kind of a checkered top right?",,08A,08A,,,True,,"Oké, deze is weer die ene met een soort geruiten hoed met een balkje erdoorheen.",,"Okay, this one again is the one with a kind of plaid hat with a bar through it.",,,,08A,True,1636,238400.0,240280.0,1880.0,633487.0,634285.0,798.0,both,right,both
36,16A,B,1.0,1_11,B,16.0,,,16A,,,269370,270150,780,A,1.0,1_11,B,16.0,,16A,,,,305320,306130,810,,"Oké, dus het heeft een lang puntig ding op zijn hoofd.",,"Okay, so it has a long pointy thing on its head.",,,,16A-REP,True,"Ja, het zijn zeg maar... het hand een soort van handvaten of zo.",,"Yes, they are say...the hand sort of handles or something.",,,16A,,,True,1637,269370.0,270150.0,780.0,305320.0,306130.0,810.0,right,right,right
36,16C,B,1.0,1_11,B,16.0,,,16C,,,273305,273585,280,A,1.0,1_11,B,16.0,,16C,,,,306561,306841,280,,"Dat lijkt op zijn neus, die ook puntig is.",,"That looks like his nose, which is also pointed.",,,,16C-REP,True,En aan de zijkant één.,,And on the side one.,,16C,,,,True,1638,273280.0,273610.0,330.0,306536.0,306866.0,330.0,left,right,left_right
36,16B,B,1.0,1_11,B,16.0,,,16B,,,283265,283805,540,A,1.0,1_11,B,16.0,,16B,,,,307520,308080,560,,"De rechterkant is langer, maar dan in een blokje.",,"The right side is longer, but in a block.",,,16B,16B,True,En dan nog een blok aan de andere kant.,,And then another block on the other side.,,,16B,,,True,1639,283265.0,283805.0,540.0,307520.0,308080.0,560.0,right,both,both
36,16A,A,1.0,1_11,B,16.0,,16A,,,,305320,306130,810,B,1.0,1_11,B,16.0,,,16A,,,316740,317600,860,"Ja, het zijn zeg maar... het hand een soort van handvaten of zo.",,"Yes, they are say...the hand sort of handles or something.",,,16A,,,True,,En het lijkt ook precies op de ene die hij op zijn hoofd heeft.,,And it also looks exactly like the one he has on his head.,,,,16A,True,1640,305320.0,306130.0,810.0,316740.0,317600.0,860.0,right,right,right
36,16C,A,1.0,1_11,B,16.0,,16C,,,,306561,306841,280,B,1.0,1_11,B,16.0,,,16C,,,310520,310960,440,En aan de zijkant één.,,And on the side one.,,16C,,,,True,En dan de achterkant ook nog.,"Ja, en dan als het... Het heeft like een soort van lange neus.","And then the back, too.","Yes, and then when it ... It has like a kind of long nose.",,,,16C,True,1641,306536.0,306866.0,330.0,310520.0,310960.0,440.0,left,right,left_right
