turn_id,pair,speaker,trial,from_ts,to_ts,start,end,duration,original_text,text,lemma,pos,eng_text,num_words,num_content_words
21822,037,A,5_2,00:21:18.201,00:21:23.576,1278.201,1283.576,5.375,Uh dit is weer die ene die op het ovale balkje staat met die ronde plaat ook achter zijn hoofd.,Uh dit is weer die ene die op het ovale balkje staat met die ronde plaat ook achter zijn hoofd,Uh dit zijn weer die een die op het ovaal balk staan met die rond plaat ook achter zijn hoofd,"['INTJ', 'PRON', 'AUX', 'ADV', 'PRON', 'DET', 'PRON', 'ADP', 'DET', 'ADJ', 'NOUN', 'VERB', 'ADP', 'DET', 'ADP', 'NOUN', 'ADV', 'ADP', 'PRON', 'NOUN']",Uh this is again the one standing on the oval bar with that round plate also behind his head.,20,7
21823,037,B,5_2,00:21:25.431,00:21:26.066,1285.431,1286.066,0.6349999999999909,*15*,15,15,['NUM'],*15*,1,0
21824,037,B,5_3,00:21:27.419,00:21:30.373,1287.419,1290.373,2.953999999999951,Dit is die met negen en op twaalf uur de kegels.,Dit is die met negen en op twaalf uur de kegels,dit zijn die met negen en op twaalf uur de kegel,"['PRON', 'VERB', 'PRON', 'ADP', 'NUM', 'CCONJ', 'ADP', 'NUM', 'NOUN', 'DET', 'NOUN']",This is the one with nine and at 12 o'clock the cones.,11,3
21825,037,A,5_3,00:21:30.884,00:21:31.917,1290.884,1291.917,1.0329999999999018,"Ja, dat is *L*.",Ja dat is L,ja dat zijn L,"['INTJ', 'PRON', 'PRON', 'PROPN']","Yes, that's *L*.",4,1
21826,037,A,5_4,00:21:32.945,00:21:33.978,1292.945,1293.978,1.0330000000001291,Dit is de olifant.,Dit is de olifant,dit zijn de olifant,"['PRON', 'AUX', 'DET', 'NOUN']",This is the elephant.,4,1
21827,037,B,5_4,00:21:35.097,00:21:35.630,1295.097,1295.63,0.5330000000001291,*5*,5,5,['NUM'],*5*,1,0
21828,037,B,5_5,00:21:36.645,00:21:40.781,1296.645,1300.781,4.135999999999967,Dit is die met dat vierkantje op zijn hoofd waar die twee kerktorens in zitten.,Dit is die met dat vierkantje op zijn hoofd waar die twee kerktorens in zitten,dit zijn die met dat vierkan op zijn hoofd waar die twee kerktoren in zitten,"['PRON', 'VERB', 'PRON', 'ADP', 'DET', 'NOUN', 'ADP', 'PRON', 'NOUN', 'ADV', 'DET', 'NUM', 'NOUN', 'ADP', 'VERB']",This is the one with the square on his head where those two steeples are.,15,6
21829,037,A,5_5,00:21:41.687,00:21:44.557,1301.687,1304.557,2.8700000000001182,"Ja, even kijken waar die zit. Ja, dat is *G*.",Ja even kijken waar die zit Ja dat is G,ja even kijken waar die zitten ja dat zijn G,"['INTJ', 'ADV', 'VERB', 'ADV', 'PRON', 'VERB', 'INTJ', 'SCONJ', 'PRON', 'SYM']","Yes, let's see where it is, yes, that's *G*.",10,4
21830,037,A,5_6,00:21:46.040,00:21:51.277,1306.04,1311.277,5.23700000000008,Uh dit is die met de platte balk op zijn hoofd en die neus en dat staafje rechts.,Uh dit is die met de platte balk op zijn hoofd en die neus en dat staafje rechts,Uh dit zijn die met de plat balk op zijn hoofd en die neus en dat staaf rechts,"['INTJ', 'PRON', 'VERB', 'PRON', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'PRON', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'ADJ']",Uh this is the one with the flat bar on his head and that nose and bar on the right.,18,7
21831,037,B,5_6,00:21:52.365,00:21:52.718,1312.365,1312.718,0.3530000000000655,*10*,10,10,['NUM'],*10*,1,0
21832,037,B,5_7,00:21:53.823,00:21:57.439,1313.823,1317.439,3.6159999999999854,Dit is die met die dikke neus waar die paal doorheen gaat en dat flubbertje op zijn hoofd.,Dit is die met die dikke neus waar die paal doorheen gaat en dat flubbertje op zijn hoofd,dit zijn die met die dik neus waar die paal doorheen gaan en dat flubbertje op zijn hoofd,"['PRON', 'VERB', 'PRON', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADV', 'DET', 'NOUN', 'ADP', 'VERB', 'CCONJ', 'DET', 'NOUN', 'ADP', 'PRON', 'NOUN']",This is the one with the fat nose where the pole goes through and that little flub on his head.,18,8
21833,037,A,5_7,00:21:57.970,00:21:59.126,1317.97,1319.126,1.155999999999949,"Ja, dat is *A*.",Ja dat is A,ja dat zijn A,"['INTJ', 'PRON', 'PRON', 'PROPN']","Yes, that's *A*.",4,1
21834,037,A,5_8,00:22:00.621,00:22:05.286,1320.621,1325.286,4.664999999999964,Uh dit is die met twee kerktorens links en de spijker op z'n in zijn hoofd.,Uh dit is die met twee kerktorens links en de spijker op z'n in zijn hoofd,Uh dit zijn die met twee kerktoren link en de spijker op zijn in zijn hoofd,"['INTJ', 'PRON', 'VERB', 'PRON', 'ADP', 'NUM', 'NOUN', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'ADP', 'AUX', 'ADP', 'PRON', 'NOUN']",Uh this is the one with two steeples on the left and the nail on his in his head.,16,5
21835,037,B,5_8,00:22:06.989,00:22:08.164,1326.989,1328.164,1.1749999999999545,uh *6*,uh 6,uh 6,"['INTJ', 'NUM']",uh *6*,2,0
21836,037,B,5_9,00:22:09.437,00:22:12.140,1329.437,1332.14,2.703000000000202,Dit is die met die dikke armpjes met die bolletjes aan de zijkant.,Dit is die met die dikke armpjes met die bolletjes aan de zijkant,dit zijn die met die dik armpjes met die bolle aan de zijkant,"['PRON', 'VERB', 'PRON', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'ADJ', 'ADP', 'DET', 'NOUN']",This is the one with the fat little arms with the little balls on the side.,13,5
21837,037,A,5_9,00:22:13.212,00:22:15.087,1333.212,1335.087,1.875,"Uh even kijken, dat is *J*.",Uh even kijken dat is J,Uh even kijken dat zijn J,"['INTJ', 'ADV', 'VERB', 'SCONJ', 'PRON', 'PROPN']","Uh let's see, that's *J*.",6,3
21838,037,A,5_10,00:22:15.975,00:22:17.008,1335.975,1337.008,1.0330000000001291,Dit is de trofee.,Dit is de trofee,dit zijn de trofee,"['PRON', 'AUX', 'DET', 'NOUN']",This is the trophy.,4,1
21839,037,B,5_10,00:22:18.241,00:22:19.275,1338.241,1339.275,1.0340000000001055,uh *3*,uh 3,uh 3,"['INTJ', 'NUM']",uh *3*,2,0
21840,037,B,5_11,00:22:20.367,00:22:21.490,1340.367,1341.49,1.1230000000000473,Dit is die met het feesthoedje.,Dit is die met het feesthoedje,dit zijn die met het feesthoed,"['PRON', 'VERB', 'PRON', 'ADP', 'DET', 'NOUN']",This is the one with the party hat.,6,2
21841,037,A,5_11,00:22:22.249,00:22:22.345,1342.249,1342.345,0.09600000000000364,"Ja,",Ja,ja,['INTJ'],"Yes,",1,0
21842,037,A,5_11,00:22:22.627,00:22:25.029,1342.627,1345.029,2.4020000000000437,"even kijken, waar staat die?Dat is *B*.",even kijken waar staat dieDat is B,even kijken waar staan dieDat zijn B,"['ADV', 'VERB', 'ADV', 'VERB', 'PRON', 'AUX', 'PROPN']","Let's see, where is that one?That's *B*.",7,5
21843,037,A,5_12,00:22:26.351,00:22:33.755,1346.351,1353.755,7.403999999999996,uh dit is die met twee voelsprietjes en de de plaat door zijn hoofd en het armpje links dat omhoog gaat.,uh dit is die met twee voelsprietjes en de de plaat door zijn hoofd en het armpje links dat omhoog gaat,uh dit zijn die met twee voelsprietjes en de de plaat door zijn hoofd en het armpje links dat omhoog gaan,"['INTJ', 'PRON', 'VERB', 'PRON', 'ADP', 'NUM', 'NOUN', 'CCONJ', 'DET', 'DET', 'NOUN', 'ADP', 'PRON', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'ADJ', 'PRON', 'ADV', 'VERB']",uh this is the one with two feelers and the the plate through his head and the little arm on the left that goes up.,21,8
21844,037,B,5_12,00:22:34.214,00:22:35.292,1354.214,1355.292,1.0779999999999745,"Ja, *8*.",Ja 8,ja 8,"['INTJ', 'NUM']","Yes, *8*.",2,0
21845,037,B,5_13,00:22:36.249,00:22:37.302,1356.249,1357.302,1.0529999999998836,Dit is de eend.,Dit is de eend,dit zijn de eend,"['PRON', 'AUX', 'DET', 'NOUN']",This is the duck.,4,1
21846,037,A,5_13,00:22:38.211,00:22:40.496,1358.211,1360.496,2.285000000000082,"Even kijken, waar is de eend? Dat is *D*.",Even kijken waar is de eend Dat is D,even kijken waar zijn de eend dat zijn D,"['ADV', 'VERB', 'ADV', 'AUX', 'DET', 'NOUN', 'SCONJ', 'PRON', 'PROPN']","Let's see, where's the duck, that's *D*.",9,5
21847,037,A,5_14,00:22:43.719,00:22:47.926,1363.719,1367.926,4.20699999999988,uh dit is die met de dikke neus en dat omgekeerde tentje links.,uh dit is die met de dikke neus en dat omgekeerde tentje links,uh dit zijn die met de dik neus en dat omgekeerd tent link,"['INTJ', 'PRON', 'VERB', 'PRON', 'ADP', 'DET', 'ADJ', 'NOUN', 'CCONJ', 'PRON', 'ADJ', 'NOUN', 'NOUN']",uh this is the one with the fat nose and that upside down tent on the left.,13,6
21848,037,A,5_14,00:22:48.504,00:22:51.539,1368.504,1371.539,3.035000000000082,En die kegel met inkeping en staaf op zijn hoofd.,En die kegel met inkeping en staaf op zijn hoofd,en die kegel met inkeping en staaf op zijn hoofd,"['CCONJ', 'DET', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'PRON', 'NOUN']",And that cone with notch and rod on its head.,10,4
21849,037,B,5_14,00:22:52.039,00:22:52.893,1372.039,1372.893,0.8540000000000418,"Ja, *14*.",Ja 14,ja 14,"['INTJ', 'NUM']","Yes, *14*.",2,0
21850,037,B,5_15,00:22:53.933,00:22:55.692,1373.933,1375.692,1.7590000000000146,Dit is die met de selderij.,Dit is die met de selderij,dit zijn die met de selderij,"['PRON', 'VERB', 'PRON', 'ADP', 'DET', 'NOUN']",This is the one with the celery.,6,2
21851,037,A,5_15,00:22:56.117,00:22:58.593,1376.117,1378.593,2.4760000000001128,"Oké, even kijken waar staat de selderij ook al weer. Dat is *I*.",Oké even kijken waar staat de selderij ook al weer Dat is I,Oké even kijken waar staan de selderij ook al weer dat zijn I,"['ADJ', 'ADV', 'VERB', 'ADV', 'VERB', 'DET', 'NOUN', 'ADV', 'ADV', 'ADV', 'SCONJ', 'PRON', 'PROPN']","Okay, let's see where is the celery again, that's *I*.",13,10
21852,037,A,5_16,00:23:00.361,00:23:02.431,1380.361,1382.431,2.0699999999999363,uh dit is die met het serviesplankje.,uh dit is die met het serviesplankje,uh dit zijn die met het serviesplankje,"['INTJ', 'PRON', 'VERB', 'PRON', 'ADP', 'DET', 'NOUN']",uh this is the one with the crockery board.,7,2
21853,037,B,5_16,00:23:03.279,00:23:03.767,1383.279,1383.767,0.4880000000000564,*4*.,4,4,['NUM'],*4*.,1,0
21854,037,A,5_16,00:23:03.551,00:23:03.949,1383.551,1383.949,0.39800000000013824,Die.,Die,die,['PRON'],Those.,1,0
21855,037,B,6_1,00:23:05.775,00:23:06.765,1385.775,1386.765,0.9900000000000091,Dit is de olifant.,Dit is de olifant,dit zijn de olifant,"['PRON', 'AUX', 'DET', 'NOUN']",This is the elephant.,4,1
21856,037,A,6_1,00:23:07.216,00:23:08.403,1387.216,1388.403,1.1870000000001255,"top, dat is *G*.",top dat is G,top dat zijn G,"['NOUN', 'SCONJ', 'PRON', 'SYM']","top, that's *G*.",4,1
21857,037,A,6_2,00:23:09.363,00:23:11.110,1389.363,1391.11,1.7469999999998436,Uh dit is de het feesthoedje.,Uh dit is de het feesthoedje,Uh dit zijn de het feesthoed,"['INTJ', 'PRON', 'AUX', 'DET', 'DET', 'NOUN']",Uh this is the party hat.,6,1
21858,037,B,6_2,00:23:12.711,00:23:14.070,1392.711,1394.07,1.3589999999999236,uh *9*.,uh 9,uh 9,"['INTJ', 'NUM']",uh *9*.,2,0
21859,037,B,6_3,00:23:15.298,00:23:21.328,1395.298,1401.328,6.029999999999973,Dit is die met die dikke neus en en dat omgekeerde tentje en die twee dingen op zijn hoofd.,Dit is die met die dikke neus en en dat omgekeerde tentje en die twee dingen op zijn hoofd,dit zijn die met die dik neus en en dat omgekeerde tent en die twee ding op zijn hoofd,"['PRON', 'VERB', 'PRON', 'ADP', 'DET', 'ADJ', 'NOUN', 'CCONJ', 'CCONJ', 'DET', 'ADJ', 'NOUN', 'CCONJ', 'DET', 'NUM', 'NOUN', 'ADP', 'PRON', 'NOUN']",This is the one with the fat nose and and that upside-down tent and those two things on his head.,19,7
21860,037,A,6_3,00:23:22.024,00:23:24.190,1402.024,1404.19,2.1660000000001673,"Even kijken, de dikke neus en het omgekeerde tentje.",Even kijken de dikke neus en het omgekeerde tentje,even kijken de dik neus en het omgekeerd tent,"['ADV', 'VERB', 'DET', 'ADJ', 'NOUN', 'CCONJ', 'DET', 'ADJ', 'NOUN']","Let's see, the fat nose and the upside-down tent.",9,6
21861,037,A,6_3,00:23:24.690,00:23:31.352,1404.69,1411.352,6.662000000000035,"uh even kijken, waar staat die? Even kijken, ja, dikke neus, ik heb hem gevonden.",uh even kijken waar staat die Even kijken ja dikke neus ik heb hem gevonden,uh even kijken waar staan die Even kijken ja dik neus ik hebben hem vinden,"['INTJ', 'ADV', 'VERB', 'ADV', 'VERB', 'PRON', 'ADV', 'VERB', 'INTJ', 'ADJ', 'NOUN', 'PRON', 'AUX', 'PRON', 'VERB']","uh let's see, where is it, let's see, yes, fat nose, I found it.",15,9
21862,037,B,6_3,00:23:27.589,00:23:27.942,1407.589,1407.942,0.3530000000000655,Maar die...,Maar die,maar die,"['CCONJ', 'PRON']",But those...,2,0
21863,037,B,6_3,00:23:30.562,00:23:30.716,1410.562,1410.716,0.15399999999999636,Ja?,Ja,ja,['INTJ'],Yes?,1,0
21864,037,A,6_3,00:23:31.441,00:23:32.099,1411.441,1412.099,0.6579999999999018,Ik was even aan het zoeken.,Ik was even aan het zoeken,ik zijn even aan het zoeken,"['PRON', 'AUX', 'ADV', 'ADP', 'DET', 'VERB']",I was searching for a moment.,6,2
21865,037,B,6_3,00:23:31.649,00:23:32.163,1411.649,1412.163,0.5140000000001237,"Oké, top.",Oké top,Oké top,"['ADJ', 'NOUN']","Okay, top.",2,2
21866,037,A,6_3,00:23:32.723,00:23:33.548,1412.723,1413.548,0.8250000000000455,Dat is *D*.,Dat is D,dat zijn D,"['SCONJ', 'PRON', 'PROPN']",That's *D*.,3,1
21867,037,A,6_4,00:23:34.578,00:23:36.979,1414.578,1416.979,2.4010000000000673,Dit is met de kegels op 9 en 12 uur.,Dit is met de kegels op 9 en 12 uur,dit zijn met de kegel op 9 en 12 uur,"['PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'NUM', 'CCONJ', 'NUM', 'NOUN']",This is with the cones at 9 and 12 o'clock.,10,3
21868,037,B,6_4,00:23:38.501,00:23:39.560,1418.501,1419.56,1.058999999999969,uh *14*.,uh 14,uh 14,"['INTJ', 'NUM']",uh *14*.,2,0
21869,037,B,6_5,00:23:40.202,00:23:44.128,1420.202,1424.128,3.925999999999931,Dit is die met die voelsprietjes en dat tafelblad door zich heen.,Dit is die met die voelsprietjes en dat tafelblad door zich heen,dit zijn die met die voelsprietjes en dat tafelblad door zich heen,"['PRON', 'VERB', 'PRON', 'ADP', 'DET', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'ADP', 'PRON', 'ADP']",This is the one with the feelers and that tabletop through it.,12,3
21870,037,A,6_5,00:23:44.863,00:23:46.873,1424.863,1426.873,2.009999999999991,"Ja, dat is *F*.",Ja dat is F,ja dat zijn F,"['INTJ', 'PRON', 'PRON', 'PROPN']","Yes, that's *F*.",4,1
21871,037,A,6_6,00:23:48.142,00:23:50.266,1428.142,1430.266,2.1240000000000236,Dit is met de dikke armen met de knoppen.,Dit is met de dikke armen met de knoppen,dit zijn met de dik arm met de knop,"['PRON', 'AUX', 'ADP', 'DET', 'ADJ', 'ADJ', 'ADP', 'DET', 'NOUN']",This is with the thick arms with the buttons.,9,3
21872,037,B,6_6,00:23:51.315,00:23:52.766,1431.315,1432.766,1.4510000000000218,uhm *1*.,uhm 1,uhm 1,"['NOUN', 'NUM']",uhm *1*.,2,1
21873,037,B,6_7,00:23:53.738,00:23:54.569,1433.738,1434.569,0.8309999999999036,Dit is de trofee.,Dit is de trofee,dit zijn de trofee,"['PRON', 'AUX', 'DET', 'NOUN']",This is the trophy.,4,1
21874,037,A,6_7,00:23:55.605,00:23:56.710,1435.605,1436.71,1.1050000000000182,Dat is *J*.,Dat is J,dat zijn J,"['SCONJ', 'PRON', 'PROPN']",That's *J*.,3,1
21875,037,A,6_8,00:23:57.782,00:24:01.162,1437.782,1441.162,3.380000000000109,Dit is die met dat vierkante plaatje op zijn hoofd.,Dit is die met dat vierkante plaatje op zijn hoofd,dit zijn die met dat vierkant plaat op zijn hoofd,"['PRON', 'VERB', 'PRON', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'PRON', 'NOUN']",This is the one with the square plate on his head.,10,4
21876,037,A,6_8,00:24:01.458,00:24:02.790,1441.458,1442.79,1.33199999999988,Met die twee kerktoers eruit.,Met die twee kerktoers eruit,met die twee kerktoer eruit,"['ADP', 'DET', 'NUM', 'NOUN', 'ADV']",With those two church tours out.,5,2
21877,037,B,6_8,00:24:03.297,00:24:04.221,1443.297,1444.221,0.9239999999999782,"Ja, *2*.",Ja 2,ja 2,"['INTJ', 'NUM']","Yes, *2*.",2,0
21878,037,B,6_9,00:24:05.422,00:24:06.821,1445.422,1446.821,1.3989999999998872,Dit is die met het serviesbakje.,Dit is die met het serviesbakje,dit zijn die met het serviesbak,"['PRON', 'VERB', 'PRON', 'ADP', 'DET', 'NOUN']",This is the one with the crockery tray.,6,2
21879,037,A,6_9,00:24:07.620,00:24:08.984,1447.62,1448.984,1.3640000000000327,"Even kijken, dat is *B*.",Even kijken dat is B,even kijken dat zijn B,"['ADV', 'VERB', 'SCONJ', 'AUX', 'PROPN']","Let's see, that's *B*.",5,3
21880,037,A,6_10,00:24:10.342,00:24:14.611,1450.342,1454.611,4.2690000000000055,Dit is die met de spijker door zijn neus en dat flippertje op zijn hoofd.,Dit is die met de spijker door zijn neus en dat flippertje op zijn hoofd,dit zijn die met de spijker door zijn neus en dat flipper op zijn hoofd,"['PRON', 'VERB', 'PRON', 'ADP', 'DET', 'NOUN', 'ADP', 'PRON', 'NOUN', 'CCONJ', 'SCONJ', 'NOUN', 'ADP', 'PRON', 'NOUN']",This is the one with the nail through his nose and that flipper on his head.,15,5
21881,037,B,6_10,00:24:16.421,00:24:18.347,1456.421,1458.347,1.9259999999999309,"Uhm, ja, *11*",Uhm ja 11,Uhm ja 11,"['NOUN', 'INTJ', 'NUM']","Uhm, yes, *11*",3,1
21882,037,B,6_11,00:24:19.522,00:24:25.069,1459.522,1465.069,5.5470000000000255,Dit is die met uh die twee kerktoren naast elkaar en dat spijkertje of paddenstoeltje op zijn hoofd.,Dit is die met uh die twee kerktoren naast elkaar en dat spijkertje of paddenstoeltje op zijn hoofd,dit zijn die met uh die twee kerktoren naast elkaar en dat spijkert of paddenstoel op zijn hoofd,"['PRON', 'VERB', 'PRON', 'ADP', 'INTJ', 'PRON', 'NUM', 'NOUN', 'ADP', 'PRON', 'CCONJ', 'PRON', 'VERB', 'CCONJ', 'NOUN', 'ADP', 'PRON', 'NOUN']",This is the one with uh those two steeples side by side and that little nail or toadstool on his head.,18,5
21883,037,A,6_11,00:24:25.481,00:24:26.710,1465.481,1466.71,1.2290000000000418,"Ja, dat is *N*.",Ja dat is N,ja dat zijn N,"['INTJ', 'PRON', 'PRON', 'NOUN']","Yes, that's *N*.",4,1
21884,037,A,6_12,00:24:28.015,00:24:30.081,1468.015,1470.081,2.0659999999998035,Dit is die aan een paal met de bal op zijn hoofd.,Dit is die aan een paal met de bal op zijn hoofd,dit zijn die aan een paal met de bal op zijn hoofd,"['PRON', 'VERB', 'PRON', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'PRON', 'NOUN']",This is the one on a pole with the ball on his head.,12,4
21885,037,B,6_12,00:24:30.627,00:24:31.078,1470.627,1471.078,0.45100000000002183,*13*,13,13,['NUM'],*13*,1,0
21886,037,B,6_13,00:24:32.390,00:24:36.172,1472.39,1476.172,3.7819999999999254,Dit is die met een balk op zijn hoofd en dat neusje en dat dingetje met dat...,Dit is die met een balk op zijn hoofd en dat neusje en dat dingetje met dat,dit zijn die met een balk op zijn hoofd en dat neus en dat dinget met dat,"['PRON', 'VERB', 'PRON', 'ADP', 'DET', 'NOUN', 'ADP', 'PRON', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'CCONJ', 'SCONJ', 'NOUN', 'ADP', 'PRON']",This is the one with a beam on his head and that little nose and thingy with the...,17,5
21887,037,A,6_13,00:24:35.937,00:24:36.027,1475.937,1476.027,0.09000000000014552,Ja.,Ja,ja,['INTJ'],Yes.,1,0
21888,037,A,6_13,00:24:37.857,00:24:38.697,1477.857,1478.697,0.8399999999999181,De balk op zijn hoofd.,De balk op zijn hoofd,de balk op zijn hoofd,"['DET', 'NOUN', 'ADP', 'PRON', 'NOUN']",The beam on his head.,5,2
21889,037,A,6_13,00:24:38.738,00:24:40.012,1478.738,1480.012,1.2739999999998872,uh *L* is dat.,uh L is dat,uh L zijn dat,"['INTJ', 'PROPN', 'AUX', 'SCONJ']",uh *L* is that.,4,1
21890,037,A,6_14,00:24:40.930,00:24:42.994,1480.93,1482.994,2.063999999999851,Dit is die met de selderij in het dienblad.,Dit is die met de selderij in het dienblad,dit zijn die met de selderij in het dienblad,"['PRON', 'VERB', 'PRON', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN']",This is the one with the celery in the tray.,9,3
21891,037,B,6_14,00:24:43.260,00:24:43.728,1483.26,1483.728,0.4680000000000746,*3*,3,3,['NUM'],*3*,1,0
21892,037,B,6_15,00:24:44.772,00:24:49.886,1484.772,1489.886,5.114000000000033,Dit is die op dat ophoog cilindervormige ophoginkje met dat halve rondje.,Dit is die op dat ophoog cilindervormige ophoginkje met dat halve rondje,dit zijn die op dat ophoog cilindervormig ophogink met dat half rond,"['PRON', 'VERB', 'PRON', 'ADP', 'SCONJ', 'ADJ', 'ADJ', 'NOUN', 'ADP', 'PRON', 'ADJ', 'ADP']",This is the one on that updraft cylinder with that half round.,12,5
21893,037,A,6_15,00:24:50.359,00:24:51.699,1490.359,1491.699,1.3400000000001455,"Ja, dat is *E*.",Ja dat is E,ja dat zijn E,"['INTJ', 'PRON', 'PRON', 'NOUN']","Yes, that's *E*.",4,1
21894,037,A,6_16,00:24:52.660,00:24:53.722,1492.66,1493.722,1.0619999999998981,Dit is de eend.,Dit is de eend,dit zijn de eend,"['PRON', 'AUX', 'DET', 'NOUN']",This is the duck.,4,1
21895,037,B,6_16,00:24:55.902,00:24:56.447,1495.902,1496.447,0.5449999999998454,*15*,15,15,['NUM'],*15*,1,0
21896,037,B,,00:24:57.121,00:24:58.425,1497.121,1498.425,1.30399999999986,"Oh, dat was hem.",Oh dat was hem,Oh dat zijn hem,"['INTJ', 'PRON', 'AUX', 'PRON']","Oh, that was him.",4,0
21897,037,A,,00:24:57.930,00:24:58.432,1497.93,1498.432,0.5019999999999527,"Nou, top.",Nou top,nou top,"['ADV', 'NOUN']","Well, top.",2,2
21898,037,A,,00:24:59.176,00:25:00.452,1499.176,1500.452,1.2760000000000673,"Kijk, nou, goed gedaan.",Kijk nou goed gedaan,kijken nou goed doen,"['VERB', 'ADV', 'ADJ', 'VERB']","Look, now, well done.",4,4
21899,037,B,,00:25:01.012,00:25:01.622,1501.012,1501.622,0.6100000000001273,"Ja, goed gedaan.",Ja goed gedaan,ja goed doen,"['INTJ', 'ADJ', 'VERB']","Yes, well done.",3,2
21900,038,B,1_1,00:00:00.386,00:00:02.652,0.386,2.652,2.266,"Ik denk dat wij, euh, gaan beginnen.",Ik denk dat wij euh gaan beginnen,ik denken dat wij euh gaan beginnen,"['PRON', 'VERB', 'SCONJ', 'PRON', 'NOUN', 'VERB', 'VERB']","I think we are going to, uh, start.",7,4
21901,038,A,1_1,00:00:03.657,00:00:04.161,3.657,4.161,0.5039999999999996,Yes,Yes,Yes,['SYM'],Yes,1,0
