Begin Time - msec,End Time - msec,Duration - msec,A_LH_gesture,A_RH_gesture,B_LH_gesture,B_RH_gesture,File,File Path,A_LH_gesture_beat,A_LH_gesture_comments,A_LH_gesture_deixis,A_LH_gesture_iconicity,A_LH_gesture_pragmaticality,A_LH_gesture_referent,A_RH_gesture_beat,A_RH_gesture_comments,A_RH_gesture_deixis,A_RH_gesture_iconicity,A_RH_gesture_pragmaticality,A_RH_gesture_referent,A_speech,A_speech_eng,B_LH_gesture_beat,B_LH_gesture_comments,B_LH_gesture_deixis,B_LH_gesture_iconicity,B_LH_gesture_pragmaticality,B_LH_gesture_referent,B_RH_gesture_beat,B_RH_gesture_comments,B_RH_gesture_deixis,B_RH_gesture_iconicity,B_RH_gesture_pragmaticality,B_RH_gesture_referent,B_speech,B_speech_eng,accuracy,comments,correct_answer,director,given_answer,round,target,trial,pair,gesturer,iconic_a,iconic_b,iconic
396480,397120,640,gesture,,,,037.eaf,,,,,1.0,,main-REP,,,,,,,Uhm en die heeft nog in het midden en rechts twee kubussen op het op het vlakke op het vlakke oppervlak.,Uhm and that one still has in the middle and on the right two cubes on the on the flat on the flat surface.,,,,,,,,,,,,,,,,,6,A,,1.0,3.0,1_10,037,A,True,False,True
398840,399400,560,gesture,,,,037.eaf,,,,,1.0,,main-rep,,,,,,,Uhm en die heeft nog in het midden en rechts twee kubussen op het op het vlakke op het vlakke oppervlak.,Uhm and that one still has in the middle and on the right two cubes on the on the flat on the flat surface.,,,,,,,,,,,,,,,,,6,A,,1.0,3.0,1_10,037,A,True,False,True
435940,436500,560,gesture,gesture,,,037.eaf,,,,,1.0,,16A+16C,,,,1.0,,16A+16C,"Ja, oké, want die kegels die je benoemde, die waren echt op 9 uur en op 12 uur, toch?","Yeah, okay, because those cones you named, those were really at 9 o'clock and at 12 o'clock, right?",,,,,,,,,,,,,,,,,P,B,,1.0,16.0,1_11,037,A,True,False,True
437840,438080,240,,gesture,,,037.eaf,,,,,,,,,,,1.0,,16C,"Ja, oké, want die kegels die je benoemde, die waren echt op 9 uur en op 12 uur, toch?","Yeah, okay, because those cones you named, those were really at 9 o'clock and at 12 o'clock, right?",,,,,,,,,,,,,,,,,P,B,,1.0,16.0,1_11,037,A,True,False,True
438470,438770,300,,gesture,,,037.eaf,,,,,,,,,,,1.0,,16A,"Ja, oké, want die kegels die je benoemde, die waren echt op 9 uur en op 12 uur, toch?","Yeah, okay, because those cones you named, those were really at 9 o'clock and at 12 o'clock, right?",,,,,,,,,,,,,,,,,P,B,,1.0,16.0,1_11,037,A,True,False,True
451695,452135,440,,gesture,,,037.eaf,,,,,,,,,,,1.0,,07B,"Oh, uhm dit is een figuur waar ook een soort van...uhm een vlak er tegenaan is gegooid dus je kijkt een beetje van de zijkant en het lijkt een beetje op een boekenplank eigenlijk met twee van die pootjes die een beetje schuin staan en daarop staat een soort van hoe zeg je dat een beetje een vierkant, niet vierkant maar het loopt wat uit blokje en linksboven zit ook weer een soort van mini staafje","Oh, uhm this is a figure where there's also kind of...uhm a plane thrown against it so you're looking a little bit from the side and it looks a little bit like a bookshelf actually with two of those legs that are a little bit angled and on top of that is kind of how do you say that a little bit of a square, not square but it tapers a little bit from cube and on the top left is also kind of a mini bar again",,,,,,,,,,,,,,,,,5,A,,1.0,7.0,1_12,037,A,True,False,True
453875,454035,160,gesture,gesture,,,037.eaf,,,,,1.0,,main,,,,1.0,,07B,"Oh, uhm dit is een figuur waar ook een soort van...uhm een vlak er tegenaan is gegooid dus je kijkt een beetje van de zijkant en het lijkt een beetje op een boekenplank eigenlijk met twee van die pootjes die een beetje schuin staan en daarop staat een soort van hoe zeg je dat een beetje een vierkant, niet vierkant maar het loopt wat uit blokje en linksboven zit ook weer een soort van mini staafje","Oh, uhm this is a figure where there's also kind of...uhm a plane thrown against it so you're looking a little bit from the side and it looks a little bit like a bookshelf actually with two of those legs that are a little bit angled and on top of that is kind of how do you say that a little bit of a square, not square but it tapers a little bit from cube and on the top left is also kind of a mini bar again",,,,,,,,,,,,,,,,,5,A,,1.0,7.0,1_12,037,A,True,False,True
458880,459760,880,gesture,gesture,,,037.eaf,,1.0,,,1.0,,07C,1.0,,,1.0,,07C,"Oh, uhm dit is een figuur waar ook een soort van...uhm een vlak er tegenaan is gegooid dus je kijkt een beetje van de zijkant en het lijkt een beetje op een boekenplank eigenlijk met twee van die pootjes die een beetje schuin staan en daarop staat een soort van hoe zeg je dat een beetje een vierkant, niet vierkant maar het loopt wat uit blokje en linksboven zit ook weer een soort van mini staafje","Oh, uhm this is a figure where there's also kind of...uhm a plane thrown against it so you're looking a little bit from the side and it looks a little bit like a bookshelf actually with two of those legs that are a little bit angled and on top of that is kind of how do you say that a little bit of a square, not square but it tapers a little bit from cube and on the top left is also kind of a mini bar again",,,,,,,,,,,,,,,,,5,A,,1.0,7.0,1_12,037,A,True,False,True
468660,469080,420,gesture,gesture,,,037.eaf,,,,,1.0,,07A,,,,1.0,,07A,"Oh, uhm dit is een figuur waar ook een soort van...uhm een vlak er tegenaan is gegooid dus je kijkt een beetje van de zijkant en het lijkt een beetje op een boekenplank eigenlijk met twee van die pootjes die een beetje schuin staan en daarop staat een soort van hoe zeg je dat een beetje een vierkant, niet vierkant maar het loopt wat uit blokje en linksboven zit ook weer een soort van mini staafje","Oh, uhm this is a figure where there's also kind of...uhm a plane thrown against it so you're looking a little bit from the side and it looks a little bit like a bookshelf actually with two of those legs that are a little bit angled and on top of that is kind of how do you say that a little bit of a square, not square but it tapers a little bit from cube and on the top left is also kind of a mini bar again",,,,,,,,,,,,,,,,,5,A,,1.0,7.0,1_12,037,A,True,False,True
470710,471050,340,gesture,gesture,,,037.eaf,,,,,1.0,,07A,,,,1.0,,07A,"Oh, uhm dit is een figuur waar ook een soort van...uhm een vlak er tegenaan is gegooid dus je kijkt een beetje van de zijkant en het lijkt een beetje op een boekenplank eigenlijk met twee van die pootjes die een beetje schuin staan en daarop staat een soort van hoe zeg je dat een beetje een vierkant, niet vierkant maar het loopt wat uit blokje en linksboven zit ook weer een soort van mini staafje","Oh, uhm this is a figure where there's also kind of...uhm a plane thrown against it so you're looking a little bit from the side and it looks a little bit like a bookshelf actually with two of those legs that are a little bit angled and on top of that is kind of how do you say that a little bit of a square, not square but it tapers a little bit from cube and on the top left is also kind of a mini bar again",,,,,,,,,,,,,,,,,5,A,,1.0,7.0,1_12,037,A,True,False,True
477040,477440,400,gesture,,,,037.eaf,,,,,1.0,,07D,,,,,,,"Oh, uhm dit is een figuur waar ook een soort van...uhm een vlak er tegenaan is gegooid dus je kijkt een beetje van de zijkant en het lijkt een beetje op een boekenplank eigenlijk met twee van die pootjes die een beetje schuin staan en daarop staat een soort van hoe zeg je dat een beetje een vierkant, niet vierkant maar het loopt wat uit blokje en linksboven zit ook weer een soort van mini staafje","Oh, uhm this is a figure where there's also kind of...uhm a plane thrown against it so you're looking a little bit from the side and it looks a little bit like a bookshelf actually with two of those legs that are a little bit angled and on top of that is kind of how do you say that a little bit of a square, not square but it tapers a little bit from cube and on the top left is also kind of a mini bar again",,,,,,,,,,,,,,,,,5,A,,1.0,7.0,1_12,037,A,True,False,True
485180,485960,780,gesture,gesture,,,037.eaf,,,,,1.0,,main,,,,1.0,,main,Uhm je hebt zeg maar een beetje de de basisfiguur.,Uhm you have say kind of the the basic figure.,,,,,,,,,,,,,,,,,5,A,,1.0,7.0,1_12,037,A,True,False,True
492590,492790,200,,gesture,,,037.eaf,,,,,,,,,,,1.0,,07B,Uhm en dan zit er een soort uhm ja een soort van tafelvorm of zoiets.,Uhm and then there's a kind of uhm yes a kind of table shape or something.,,,,,,,,,,,,,,,,,5,A,,1.0,7.0,1_12,037,A,True,False,True
496910,497190,280,gesture,gesture,,,037.eaf,,,,,1.0,,07B,,,,1.0,,07B,er zit iets hoger tegen dat hoofd aan of zoiets.,there's something higher up against that head or something.,,,,,,,,,,,,,,,,,5,A,,1.0,7.0,1_12,037,A,True,False,True
532800,533640,840,,,,gesture,037.eaf,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,12A,Uhm deze heeft aan de rechterkant een soort rondje.,Uhm this one has a kind of round on the right side.,,,J,B,,1.0,12.0,1_13,037,B,False,True,True
534240,535320,1080,,,,gesture,037.eaf,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,12A,Alsof die een dienblad vast heeft.,As if holding a tray.,,,J,B,,1.0,12.0,1_13,037,B,False,True,True
537480,537880,400,,,gesture,,037.eaf,,,,,,,,,,,,,,,,,,,1.0,,12B,,,,,,,En links heeft hij een soort van selderijstukje.,And on the left he has a kind of celery piece.,,,J,B,,1.0,12.0,1_13,037,B,False,True,True
538780,540410,1630,,,gesture,,037.eaf,,,,,,,,,,,,,,,,1.0,,,1.0,,12B,,,,,,,En links heeft hij een soort van selderijstukje.,And on the left he has a kind of celery piece.,,,J,B,,1.0,12.0,1_13,037,B,False,True,True
542110,543000,890,,,gesture,,037.eaf,,,,,,,,,,,,,,,,1.0,,,1.0,,12B,,,,,,,"En dan aan dat selderijstukje zit een soort van, ja... piramide met een vierkante onderkant, maar die is dus aan de bovenkant in dit plaatje.","And then attached to that celery piece is a kind of, yeah... pyramid with a square bottom, but so it's at the top in this picture.",,,J,B,,1.0,12.0,1_13,037,B,False,True,True
544990,545410,420,,,gesture,,037.eaf,,,,,,,,,,,,,,,,,,,1.0,,12C,,,,,,,"En dan aan dat selderijstukje zit een soort van, ja... piramide met een vierkante onderkant, maar die is dus aan de bovenkant in dit plaatje.","And then attached to that celery piece is a kind of, yeah... pyramid with a square bottom, but so it's at the top in this picture.",,,J,B,,1.0,12.0,1_13,037,B,False,True,True
547210,547600,390,,,gesture,,037.eaf,,,,,,,,,,,,,,,,,,,1.0,,12C,,,,,,,"En dan aan dat selderijstukje zit een soort van, ja... piramide met een vierkante onderkant, maar die is dus aan de bovenkant in dit plaatje.","And then attached to that celery piece is a kind of, yeah... pyramid with a square bottom, but so it's at the top in this picture.",,,J,B,,1.0,12.0,1_13,037,B,False,True,True
548280,548720,440,,,gesture,gesture,037.eaf,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,12C,1.0,,1.0,1.0,,12C,"En dan aan dat selderijstukje zit een soort van, ja... piramide met een vierkante onderkant, maar die is dus aan de bovenkant in dit plaatje.","And then attached to that celery piece is a kind of, yeah... pyramid with a square bottom, but so it's at the top in this picture.",,,J,B,,1.0,12.0,1_13,037,B,False,True,True
548840,549080,240,,,,gesture,037.eaf,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,12C,"En dan aan dat selderijstukje zit een soort van, ja... piramide met een vierkante onderkant, maar die is dus aan de bovenkant in dit plaatje.","And then attached to that celery piece is a kind of, yeah... pyramid with a square bottom, but so it's at the top in this picture.",,,J,B,,1.0,12.0,1_13,037,B,False,True,True
549030,550160,1130,,,gesture,,037.eaf,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,12C,,,1.0,1.0,,12C,"En dan aan dat selderijstukje zit een soort van, ja... piramide met een vierkante onderkant, maar die is dus aan de bovenkant in dit plaatje.","And then attached to that celery piece is a kind of, yeah... pyramid with a square bottom, but so it's at the top in this picture.",,,J,B,,1.0,12.0,1_13,037,B,False,True,True
555280,555800,520,,,gesture,gesture,037.eaf,,,,,,,,,,,,,,Ja.,Yes.,,,,1.0,,12A+12B,,,,1.0,,12A+12B,"Ja, en het lijkt alsof je soort van twee armpjes, ja, ik weet niet.","Yeah, and it looks like you kind of have two little arms, yeah, I don't know.",,,J,B,,1.0,12.0,1_13,037,B,False,True,True
561520,562360,840,gesture,gesture,,,037.eaf,,,,1.0,1.0,,12C,,,,1.0,,12C,"Dat is heel spits, toch?","That's very pointed, isn't it?",,,,,,,,,,,,,,,,,J,B,,1.0,12.0,1_13,037,A,True,False,True
564870,565270,400,,,gesture,gesture,037.eaf,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,12C,1.0,,,1.0,,12C,"Ja, die punt zit zeg maar in de cel eruit.","Yes, that point is in the cell out, so to speak.",,,J,B,,1.0,12.0,1_13,037,B,False,True,True
578900,579780,880,,gesture,,,037.eaf,,,,,,,,,,,1.0,,11B,ja gewoon zo'n bolletje op zijn neus als het ware.,yes just one of those little balls on his nose as it were.,,,,,,,,,,,,,,,,,7,A,,1.0,11.0,1_14,037,A,True,False,True
579840,580240,400,,gesture,,,037.eaf,,,,,,,,,,,1.0,,11B,ja gewoon zo'n bolletje op zijn neus als het ware.,yes just one of those little balls on his nose as it were.,,,,,,,,,,,,,,,,,7,A,,1.0,11.0,1_14,037,A,True,False,True
581880,582520,640,gesture,,,,037.eaf,,,,1.0,1.0,,,,,,,,,Dan links uhm misschien ook een soort van uitsteeksel dat ook dat bestaat uit twee vlakken die een beetje haaks op elkaar staan ook.,Then left uhm maybe also some kind of protrusion that also that consists of two planes that are kind of perpendicular to each other also.,,,,,,,,,,,,,,,,,7,A,,1.0,11.0,1_14,037,A,True,False,True
587640,588320,680,gesture,,,,037.eaf,,,,,1.0,,11C,,,,,,,Dan links uhm misschien ook een soort van uitsteeksel dat ook dat bestaat uit twee vlakken die een beetje haaks op elkaar staan ook.,Then left uhm maybe also some kind of protrusion that also that consists of two planes that are kind of perpendicular to each other also.,,,,,,,,,,,,,,,,,7,A,,1.0,11.0,1_14,037,A,True,False,True
590320,590880,560,gesture,gesture,,,037.eaf,,,,,1.0,,11C,,,,1.0,,11C,Dan links uhm misschien ook een soort van uitsteeksel dat ook dat bestaat uit twee vlakken die een beetje haaks op elkaar staan ook.,Then left uhm maybe also some kind of protrusion that also that consists of two planes that are kind of perpendicular to each other also.,,,,,,,,,,,,,,,,,7,A,,1.0,11.0,1_14,037,A,True,False,True
591480,591800,320,gesture,gesture,,,037.eaf,,,,1.0,1.0,,11C,,,1.0,1.0,,11C,Dan links uhm misschien ook een soort van uitsteeksel dat ook dat bestaat uit twee vlakken die een beetje haaks op elkaar staan ook.,Then left uhm maybe also some kind of protrusion that also that consists of two planes that are kind of perpendicular to each other also.,,,,,,,,,,,,,,,,,7,A,,1.0,11.0,1_14,037,A,True,False,True
595000,595440,440,gesture,gesture,,,037.eaf,,1.0,,1.0,1.0,,11D,1.0,,1.0,1.0,,11A,"En dan bovenop zijn hoofd heeft hij twee uitsteeksels en de die aan de linkerkant, die heeft in het midden een soort van indeuking.","And then on top of his head, he has two protrusions and the one on the left side, it has a kind of indentation in the middle.",,,,,,,,,,,,,,,,,7,A,,1.0,11.0,1_14,037,A,True,False,True
600360,600920,560,gesture,gesture,,,037.eaf,,1.0,,,1.0,,11D,,,,1.0,,11D,"En dan bovenop zijn hoofd heeft hij twee uitsteeksels en de die aan de linkerkant, die heeft in het midden een soort van indeuking.","And then on top of his head, he has two protrusions and the one on the left side, it has a kind of indentation in the middle.",,,,,,,,,,,,,,,,,7,A,,1.0,11.0,1_14,037,A,True,False,True
600920,601725,805,gesture,gesture,,,037.eaf,,,,,1.0,,11D,,,,1.0,,11D,"En dan bovenop zijn hoofd heeft hij twee uitsteeksels en de die aan de linkerkant, die heeft in het midden een soort van indeuking.","And then on top of his head, he has two protrusions and the one on the left side, it has a kind of indentation in the middle.",,,,,,,,,,,,,,,,,7,A,,1.0,11.0,1_14,037,A,True,False,True
602835,604710,1875,gesture,gesture,,,037.eaf,,,,,1.0,,11D,,,,1.0,,11D,En dan gaat het weer in een kegel vormen en dan komt het weer samen.,And then it goes to form into a cone again and then it comes together again.,,,,,,,,,,,,,,,,,7,A,,1.0,11.0,1_14,037,A,True,False,True
604722,605082,360,gesture,gesture,,,037.eaf,,,,,1.0,,11D,,,,1.0,,11D,En dan gaat het weer in een kegel vormen en dan komt het weer samen.,And then it goes to form into a cone again and then it comes together again.,,,,,,,,,,,,,,,,,7,A,,1.0,11.0,1_14,037,A,True,False,True
607680,608120,440,gesture,gesture,,,037.eaf,,,,,1.0,,11A,,,,1.0,,11A,"En die soort van in in het midden het uitsteeksel, die gaat gewoon recht omhoog.","And the one kind of in the middle the protrusion, it just goes straight up.",,,,,,,,,,,,,,,,,7,A,,1.0,11.0,1_14,037,A,True,False,True
611520,612020,500,gesture,gesture,,,037.eaf,,,,,1.0,,11A,,,,1.0,,11A,"En die soort van in in het midden het uitsteeksel, die gaat gewoon recht omhoog.","And the one kind of in the middle the protrusion, it just goes straight up.",,,,,,,,,,,,,,,,,7,A,,1.0,11.0,1_14,037,A,True,False,True
621870,622280,410,,,gesture,gesture,037.eaf,,,,,,,,,,,,,,,,,,1.0,1.0,,14C,,,1.0,1.0,,14C,Uhm deze heeft a een beetje rechts aan de voorkant ook een staaf.,Uhm this one has a little right at the front also a rod.,,,E,B,,1.0,14.0,1_15,037,B,False,True,True
624020,624395,375,,,gesture,gesture,037.eaf,,,,,,,,,,,,,,,,,,,1.0,,14C,,,,1.0,,14C,Uhm deze heeft a een beetje rechts aan de voorkant ook een staaf.,Uhm this one has a little right at the front also a rod.,,,E,B,,1.0,14.0,1_15,037,B,False,True,True
631480,632000,520,,,gesture,,037.eaf,,,,,,,,,,,,,,,,,,,1.0,,14D,,,,,,,"En die aan de linkerkant heeft een boogje waardoor die naar jou wijst, zeg maar.","And the one on the left has a little bow so that it points to you, so to speak.",,,E,B,,1.0,14.0,1_15,037,B,False,True,True
633170,634150,980,,,gesture,,037.eaf,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,14D,,,,,,,"En die aan de linkerkant heeft een boogje waardoor die naar jou wijst, zeg maar.","And the one on the left has a little bow so that it points to you, so to speak.",,,E,B,,1.0,14.0,1_15,037,B,False,True,True
653320,653720,400,,,gesture,,037.eaf,,,,,,,,,,,,,,,,,,,1.0,,14C,,,,,,,", die paal is iets lager dan dat ding zelf.",", that pole is slightly lower than that thing itself.",,,E,B,,1.0,14.0,1_15,037,B,False,True,True
662960,663390,430,,gesture,,,037.eaf,,,,,,,,,,,1.0,,01C,Aan de linkerkant heb je twee van die soort van afgechapte kerktorens dus het lijkt een soort van verrekijker.,On the left side you have two of those kind of chipped church steeples so it looks kind of like binoculars.,,,,,,,,,,,,,,,,,11,A,,1.0,1.0,1_16,037,A,True,False,True
664690,665490,800,,gesture,,,037.eaf,,,,,,,,,,,1.0,1.0,01C,Aan de linkerkant heb je twee van die soort van afgechapte kerktorens dus het lijkt een soort van verrekijker.,On the left side you have two of those kind of chipped church steeples so it looks kind of like binoculars.,,,,,,,,,,,,,,,,,11,A,,1.0,1.0,1_16,037,A,True,False,True
666200,666760,560,gesture,,,,037.eaf,,1.0,,,1.0,,01C,,,,,,,Aan de linkerkant heb je twee van die soort van afgechapte kerktorens dus het lijkt een soort van verrekijker.,On the left side you have two of those kind of chipped church steeples so it looks kind of like binoculars.,,,,,,,,,,,,,,,,,11,A,,1.0,1.0,1_16,037,A,True,False,True
674070,674290,220,,gesture,,,037.eaf,,,,,,,,,,,1.0,,01B,"En hij heeft een soort van vierkant vlak tegen de zij tegen zeg maar nou voor ons de voorkant, maar als je het ziet als een hoofd meer tegen de zijkant aangeplakt.","And he has a kind of square plane against the side against say well to us the front, but if you look at it as a head more stuck against the side.",,,,,,,,,,,,,,,,,11,A,,1.0,1.0,1_16,037,A,True,False,True
675317,675557,240,gesture,gesture,,,037.eaf,,,,,1.0,,main+01B,,,,1.0,,main+01B,"En hij heeft een soort van vierkant vlak tegen de zij tegen zeg maar nou voor ons de voorkant, maar als je het ziet als een hoofd meer tegen de zijkant aangeplakt.","And he has a kind of square plane against the side against say well to us the front, but if you look at it as a head more stuck against the side.",,,,,,,,,,,,,,,,,11,A,,1.0,1.0,1_16,037,A,True,False,True
677840,678300,460,gesture,gesture,,,037.eaf,,,,1.0,1.0,1.0,main+01B,,,,1.0,1.0,main+01B,"En hij heeft een soort van vierkant vlak tegen de zij tegen zeg maar nou voor ons de voorkant, maar als je het ziet als een hoofd meer tegen de zijkant aangeplakt.","And he has a kind of square plane against the side against say well to us the front, but if you look at it as a head more stuck against the side.",,,,,,,,,,,,,,,,,11,A,,1.0,1.0,1_16,037,A,True,False,True
679580,680080,500,gesture,gesture,,,037.eaf,,,,,1.0,,main,,,,1.0,,main,"En hij heeft een soort van vierkant vlak tegen de zij tegen zeg maar nou voor ons de voorkant, maar als je het ziet als een hoofd meer tegen de zijkant aangeplakt.","And he has a kind of square plane against the side against say well to us the front, but if you look at it as a head more stuck against the side.",,,,,,,,,,,,,,,,,11,A,,1.0,1.0,1_16,037,A,True,False,True
