pair,round,trial,director,target,accuracy,A_speech,B_speech,A_speech_eng,B_speech_eng,A_LH_gesture_referent,A_RH_gesture_referent,B_LH_gesture_referent,B_RH_gesture_referent,A_gesture_referent,A_gesture_referent2,B_gesture_referent,B_gesture_referent2,begin_time,end_time,duration,iconic
034,2.0,2_4,B,14.0,,,"Euh deze heeft voor een groot blok een soort vierkant, ja, blok, wat ook een beetje dus aan de onderkant eruit komt.",,"Euh this one has for a big block a kind of square, yes, block, which also comes out a little bit so at the bottom.",,,14C,14C,,,14C,,502240,502820,580,True
034,2.0,2_4,B,14.0,,,"Met een soort, euh nou niet vierkant, maar een beetje een balk.",,"With a kind of, uh well not square, but kind of a beam.",,,,14C,,,14C,,519520,519960,440,True
034,2.0,2_4,B,14.0,,,Wat echt aan de voorkant er gewoon op zit.,,Which is really on the front just sitting there.,,,other,other,,,14_other,,521400,521810,410,True
034,2.0,2_6,B,6.0,,,"Euh ja, deze heeft bovenop een beetje linksafbuigend een heel klein dingetje zitten.",,"Euh yes, this one has a very small thingy on top of a little left deflection.",,,06A,,,,06A,,545360,545840,480,True
034,2.0,2_6,B,6.0,,,En rechts een soort van streep met een rondje in de midden.,,And on the right a kind of stripe with a circle in the middle.,,,06D,,,,06D,,550980,551300,320,True
034,2.0,2_6,B,6.0,,,En rechts een soort van streep met een rondje in de midden.,,And on the right a kind of stripe with a circle in the middle.,,,06B,,,,06B,,551960,552180,220,True
034,2.0,2_6,B,6.0,,,"En dan rechts wat eruit steekt een soort- ook een soort rondje, een platter rondje.",,"And then right what sticks out a kind of-also a kind of round, a flatter round.",,,,06C,,,06C,,555520,556040,520,True
034,2.0,2_9,A,15.0,,Euh deze is de enige die een- zo'n horizon pl- euh (zontaal) plateau halverwege heeft.,,Euh this one is the only one that has a-such a horizon pl- euh (solar) plateau halfway up.,,15C,,,,15C,,,,580040,580910,870,True
034,2.0,2_9,A,15.0,,,,,,15A,,,,15A,,,,582040,583720,1680,True
034,2.0,2_9,A,15.0,,Met twee van die kleine dingetjes die eruit steken en zo'n L op zijn kant.,,With two of those little things sticking out and such an L on its side.,,15D,,,,15D,,,,583990,584530,540,True
034,2.0,2_10,B,4.0,,,Euh deze heeft rechts twee vierkantjes zitten en zo'n platte piramide erop op de bovenkant.,,Euh this one has two squares sitting on the right and such a flat pyramid on top.,,,04A,04A,,,04A,,597200,597780,580,True
034,2.0,2_11,A,5.0,,Euh deze heeft een horizontaal vierkant blok of een rechthoekig blok er bovenop liggen.,,Euh this one has a horizontal square block or a rectangular block on top of it.,,05A,,,,05A,,,,606760,607360,600,True
034,2.0,2_14,B,8.0,,,"Euh deze heeft aan de onderkant iets wat een beetje, ja soort van afbuigend is.",,"Euh this one has at the bottom something that's kind of, yes kind of deflecting.",,,08E-REP,,,,08E,,636800,637800,1000,True
034,2.0,2_14,B,8.0,,,Met twee van die dingetjes erin.,,With two of those little things in it.,,,08B,,,,08B,,645530,646410,880,True
034,2.0,2_15,A,1.0,,Euh deze heeft...Twee van die vierkanten die smal beginnen en breed eindigen aan de linkerkant.,,Euh this one has...Two of those squares that start narrow and end wide on the left side.,,01C,01C,,,01C,,,,655430,655940,510,True
034,2.0,2_15,A,1.0,,En een plat vierkant aan de voorkant. En nog een soort joystick bovenop.,,And a flat square on the front; and another kind of joystick on top.,,01B,,,,01B,,,,657630,658860,1230,True
034,3.0,3_1,A,8.0,,"Oh, deze hebben we echt net gehad. Met dat euh die uitstulping aan de onderkant die zo'n beetje buigt.",,"Oh, we really just had this one, with that uh that bulge at the bottom that kind of bends.",,08E,,,,08E,,,,677880,678920,1040,True
034,3.0,3_2,B,13.0,,,Euh dit is de enige met zo'n plateau aan de onderkant.,,Euh this is the only one with such a platform at the bottom.,,,,13D,,,13D,,687360,688160,800,True
034,3.0,3_8,B,5.0,,,Euh deze heeft een soort balk bovenop.,,Euh this one has some kind of bar on top.,,,05A-REP,,,,05A,,746770,747450,680,True
034,3.0,3_10,B,11.0,,,En dan aan de bovenkant zo'n plat iets en een geruite iets.,,And then at the top such a flat something and a checkered something.,,,,11A,,,11A,,774660,775080,420,True
034,3.0,3_10,B,11.0,,,En dan aan de bovenkant zo'n plat iets en een geruite iets.,,And then at the top such a flat something and a checkered something.,,,,11D,,,11D,,776310,776800,490,True
034,3.0,3_11,A,4.0,,Euh deze heeft een euh piramide die plat staat aan de bovenkant en die twee balken aan de rechterkant.,,Euh this one has a euh pyramid standing flat at the top and those two beams on the right.,,04A,,,,04A,,,,784040,784600,560,True
034,3.0,3_12,B,15.0,,,En dan nog aan de voorkant iets en daarop iets.,,And then on the front something and on top something.,,,15D,,,,15D,,796760,797800,1040,True
034,3.0,3_12,B,15.0,,"Euh oh, die er doorheen loopt, die tafel?",,"Euh oh, running through it, that table?",,15B,,,,15B,,,,802300,802680,380,True
034,3.0,3_14,B,3.0,,,Euh dit is met die gedraaide schuine onderkant.,,Euh this is with that twisted slanted bottom.,,,,03C,,,03C,,824440,825840,1400,True
034,3.0,3_15,A,12.0,,En aan de linkerkant een balk die rond loopt.,,"And on the left side, a bar running around.",,12B,,,,12B,,,,847080,847560,480,True
034,3.0,3_15,A,12.0,,En dan- daar steekt zo'n toeter uit die zo in een punt loopt.,,And then-there's one of those horns sticking out that runs like this into a point.,,12C,12C,,,12C,,,,850360,850880,520,True
034,3.0,3_15,A,12.0,,,"Even kijken hoor, rechts zo'n plateau.",,"Let's see though, on the right such a platform.",,,,09D,,,09D,,855000,855290,290,True
034,3.0,3_15,A,12.0,,"Nee, ja, rechts plateau en links... Een balk en dan daar komt die toeter uit die zo smal begint en wat breder eindigt.",,"No, yes, right platform and left ... A beam and then there comes out that horn that starts so narrow and ends a little wider.",,12C,,,,12C,,,,862180,863000,820,True
034,3.0,3_15,A,12.0,,,"Oh ja, en dan aan de bovenkant nog zo'n soort schroefje.",,"Oh yes, and then at the top another screw like that.",,,,12C,,,12C,,865320,865780,460,True
034,4.0,4_2,B,2.0,,,En dan onder weer zo'n rondje.,,And then below another round like that.,,,02C,,,,02C,,891680,892120,440,True
034,4.0,4_5,A,3.0,,Dit is die met die gez- euh gedraaide onderkant.,,This is the one with the gez- euh twisted bottom.,,03C,,,,03C,,,,917840,918800,960,True
034,4.0,4_6,B,6.0,,,Euh dit is die ene met aan de voorkant zo'n rondje met zo'n balk erdoorheen en dan aan de andere zijkant zo'n plat rondje.,,Euh this is the one with one of those circles on the front with one of those bars through it and then one of those flat circles on the other side.,,,06B,,,,06B,,925560,926680,1120,True
034,4.0,4_6,B,6.0,,,Euh dit is die ene met aan de voorkant zo'n rondje met zo'n balk erdoorheen en dan aan de andere zijkant zo'n plat rondje.,,Euh this is the one with one of those circles on the front with one of those bars through it and then one of those flat circles on the other side.,,,06D,,,,06D,,927520,927760,240,True
034,4.0,4_6,B,6.0,,,Euh dit is die ene met aan de voorkant zo'n rondje met zo'n balk erdoorheen en dan aan de andere zijkant zo'n plat rondje.,,Euh this is the one with one of those circles on the front with one of those bars through it and then one of those flat circles on the other side.,,,06C,,,,06C,,930680,931360,680,True
034,4.0,4_12,B,16.0,,,En dan rechts iets wat smal ei- smal begint en breed eindigt.,,And then on the right something that starts narrow egg- narrow and ends wide.,,,16B,,,,16B,,990340,990700,360,True
034,4.0,4_14,B,8.0,,,"Euh dit is die ene met aan de onderkant één zo'n uitsteeksteltje en dan rechts soort van twee, ja, armpjes, vind ik het lijken.",,"Euh this is the one with one of those little protrusions at the bottom and then on the right kind of two, yes, little arms, I think it looks like.",,,,08E,,,08E,,1008780,1009230,450,True
034,4.0,4_14,B,8.0,,,En dan zo'n euh staande geruit iets met twee van die dingetjes er doorheen.,,And then one of those euh standing plaid things with two of those little things through it.,,,08A,,,,08A,,1014960,1015400,440,True
034,4.0,4_14,B,8.0,,,En dan zo'n euh staande geruit iets met twee van die dingetjes er doorheen.,,And then one of those euh standing plaid things with two of those little things through it.,,,08B,,,,08B,,1016960,1017650,690,True
034,4.0,4_15,A,9.0,,"Euh deze heeft- staat op dat ovale dingetje met aan de linkerkant een balk, aan de achterkant een half rondje en aan de bovenkant nog zo'n ovaal ding.",,"Euh this one has-is on that oval thingy with a bar on the left side, half a round on the back and another oval thing like that on the top.",,09B,09B,,,09B,,,,1024970,1025500,530,True
034,4.0,4_16,B,12.0,,,"Dus... Ja, rechts heeft het een soort rondje zitten aan de rechterkant.",,"So... Yes, on the right, it has kind of a round on the right side.",,,,12A,,,12A,,1052440,1052840,400,True
034,4.0,4_16,B,12.0,,,"Ja, een soort ge- gehoekt balkje.",,"Yes, a kind of angled bar.",,,12B,,,,12B,,1056240,1057800,1560,True
034,4.0,4_16,B,12.0,,,En dan in dat linker balkje komt een soort punt.,,And then in that left bar comes a kind of dot.,,,12C,,,,12C,,1060730,1061230,500,True
034,5.0,5_1,A,14.0,,Euh dit is die met het rondje bovenop en die hele grote rechthoekige balk die eronderuit steekt.,,Euh this is the one with the round on top and that very large rectangular bar sticking out from under it.,,14C,,,,14C,,,,1069200,1069720,520,True
034,5.0,5_2,B,9.0,,,Euh deze heeft aan de bovenkant zo'n half rondje en dan rechtsboven zo'n ovale dingetje.,,Euh this one has one of those half circles at the top and then one of those oval things at the top right.,,,09D,,,,09D,,1074020,1074700,680,True
034,5.0,5_2,B,9.0,,,Links een balk en onder staat het nog half op zo'n vierkant ding.,,On the left a bar and below it is still half on one of those square things.,,,,09B,,,09B,,1079810,1080370,560,True
034,5.0,5_3,A,16.0,,En dan nog zo'n blok rechts voor die toeloopt.,,And then another one of those blocks right in front that tapers.,,16B,16B,,,16B,,,,1092240,1093600,1360,True
034,5.0,5_5,A,8.0,,Euh dit is die euh die jij vond lijken alsof die handjes heeft met zo'n gehoekte onderkant. En aan de bovenkant die...,,"Euh this is the euh that you thought looked like it has hands with such an angled bottom, and at the top that....",,08E,,,,08E,,,,1104240,1105040,800,True
034,5.0,5_5,A,8.0,,Euh dit is die euh die jij vond lijken alsof die handjes heeft met zo'n gehoekte onderkant. En aan de bovenkant die...,,"Euh this is the euh that you thought looked like it has hands with such an angled bottom, and at the top that....",,08A,,,,08A,,,,1106640,1107400,760,True
034,5.0,5_6,B,5.0,,,Euh deze heeft aan de bovenkant zo'n platte balk lopen.,,Euh this one has such a flat bar running at the top.,,,,05A,,,05A,,1111800,1112320,520,True
034,5.0,5_7,A,6.0,,"Euh deze heeft een rondje aan de voorkant, zo'n zo'n bal met daardoorheen een euh balk en dat platte ronde ding.",,"Euh this one has a round on the front, one of those so ball with a euh bar through it and that flat round thing.",,06D,,,,06D,,,,1122680,1123440,760,True
034,5.0,5_7,A,6.0,,"Euh deze heeft een rondje aan de voorkant, zo'n zo'n bal met daardoorheen een euh balk en dat platte ronde ding.",,"Euh this one has a round on the front, one of those so ball with a euh bar through it and that flat round thing.",,,06C,,,06C,,,,1123690,1124070,380,True
034,5.0,5_8,B,1.0,,,"Daarboven een soort, ja, schroef.",,"Above that a kind of, yes, screw.",,,01A,,,,01A,,1130540,1130930,390,True
034,5.0,5_8,B,1.0,,,En links dan twee van die dingetjes die dan klein beginnen en groter uitlopen.,,And then on the left two of those little things that then start small and grow larger.,,,01C,,,,01C,,1133410,1133820,410,True
034,5.0,5_10,B,3.0,,,Dit is die ene met die geschroefde gedraaide onderkant.,,This is the one with the screwed turned bottom.,,,,03C,,,03C,,1149160,1149600,440,True
034,5.0,5_12,B,15.0,,,"Euh deze de ta-, nee geen tafel, een beetje zo'n plateau eronder midden lopen met zo'n L links.",,"Euh these the ta-, no not a table, a little bit of such a platform underneath middle walk with such an L on the left.",,,15C,,,,15C,,1160800,1162880,2080,True
034,5.0,5_13,A,4.0,,Euh deze is de platte euh piramide bovenop met die twee- de balk aan de rechterkant.,,Euh this one is the flat euh pyramid on top with that two- the beam on the right.,,04B,,,,04B,,,,1171600,1172160,560,True
034,5.0,5_15,A,12.0,,Euh dit is weer met dat pl- euh ronde plateau aan de rechterkant.,,Euh this is again with that pl- euh round platform on the right.,,12A,,,,12A,,,,1187290,1187750,460,True
034,5.0,5_15,A,12.0,,En die puntige die daar uitsteekt aan de linkerkant.,,And that pointy one sticking out there on the left side.,,12C,,,,12C,,,,1189840,1190680,840,True
034,6.0,6_2,B,2.0,,,"Euh dit is die met die rechte grote piramide, daarboven.",,"Euh this is the one with the straight big pyramid, up there.",,,,other,,,02_other,,1206040,1206440,400,True
034,6.0,6_10,B,6.0,,,Dit is die met dat aan de voorkant zo'n balk met zo'n rondje door het midden en aan het eind.,,This is the one with that at the front such a bar with such a round through the middle and at the end.,,,06D,,,,06D,,1258200,1258440,240,True
034,6.0,6_10,B,6.0,,,Dit is die met dat aan de voorkant zo'n balk met zo'n rondje door het midden en aan het eind.,,This is the one with that at the front such a bar with such a round through the middle and at the end.,,,06B,,,,06B,,1259440,1260120,680,True
034,6.0,6_11,A,1.0,,Euh dit is met dat vierkante plakkaat aan de voorkant en die twee vierkanten die zo toelopen en nog die joystick bovenop.,,Euh this is with that square plaque on the front and those two squares tapered like this and still that joystick on top.,,01C,01C,,,01C,,,,1269880,1270190,310,True
034,6.0,6_14,B,12.0,,,Euh dit is die met een rechts een rondje en links een hoekig iets en dan met zo'n punt op die linker.,,Euh this is the one with a round thing on the right and an angular thing on the left and then with a point like that on the left.,,,,12A,,,12A,,1290120,1290540,420,True
034,6.0,6_14,B,12.0,,,Euh dit is die met een rechts een rondje en links een hoekig iets en dan met zo'n punt op die linker.,,Euh this is the one with a round thing on the right and an angular thing on the left and then with a point like that on the left.,,,other,,,,12_other,,1291490,1291810,320,True
034,6.0,6_14,B,12.0,,,Euh dit is die met een rechts een rondje en links een hoekig iets en dan met zo'n punt op die linker.,,Euh this is the one with a round thing on the right and an angular thing on the left and then with a point like that on the left.,,,12C,,,,12C,,1292360,1292720,360,True
035,1.0,1_1,A,2.0,,Ehm op rechts komt er een soort kubusachtige vorm eh ja onze kant op.,,Um on the right there is a kind of cube-like shape eh yes coming our way.,,02B,02B,,,02B,,,,44530,45050,520,True
035,1.0,1_1,A,2.0,,,Heeft hij een soort van wieltjes eronder?,,Does it have some kind of wheels under it?,,,02C,02C,,,02C,,50040,51320,1280,True
035,1.0,1_1,A,2.0,,,Zo'n cirkeltje?,,Such a circle?,,,02C,02C,,,02C,,51920,52320,400,True
035,1.0,1_2,B,9.0,,,En die heeft dan links van het hoofdonderdeel een eh soort van cilinderachtig uitsteeksel.,,And that one then has to the left of the main part an eh kind of cylinder-like protrusion.,,,09C,,,,09C,,79240,81000,1760,True
035,1.0,1_2,B,9.0,,,"Dan heeft hij een halve cirkel bovenop zijn hoofd, zeg maar.",,"Then he has a semicircle on top of his head, so to speak.",,,09D,,,,09D,,84880,87200,2320,True
035,1.0,1_2,B,9.0,,,"En een soort van veerachtig vormpje ook op zijn hoofd, maar dan aan de rechterkant.",,"And some kind of feathery shape also on his head, but on the right side.",,,09A-REP,09A-REP,,,09A,,90550,91700,1150,True
035,1.0,1_2,B,9.0,,,"En onder, onder heeft hij een beetje zo'n ovaal-achtig pootje, zeg maar.",,"And underneath, underneath he has a little bit of this oval-like paw, so to speak.",,,09B-REP,09B-REP,,,09B,,106160,107270,1110,True
035,1.0,1_4,B,15.0,,,Ehm ik heb nu eentje die een soort van rokje aan heeft.,,Ehm I now have one that has a kind of skirt on it.,,,15C,15C,,,15C,,160810,162840,2030,True
035,1.0,1_4,B,15.0,,,En bovenop zijn hoofd staan twee hele korte rechthoeken.,,And on top of his head are two very short rectangles.,,,15A,,,,15A,,174380,175920,1540,True
