Begin Time - msec,End Time - msec,Duration - msec,A_LH_gesture,A_RH_gesture,B_LH_gesture,B_RH_gesture,File,File Path,A_RH_gesture_lexaff,B_RH_gesture_deixis,B_RH_gesture_beat,A_LH_gesture_comments,B_speech_eng,B_LH_gesture_pragmaticality,correct_answer,accuracy,trial,A_RH_gesture_pragmaticality,B_LH_gesture_lexaff,A_speech,screens,A_RH_gesture_iconicity,A_speech_eng,A_RH_gesture_comments,given_answer,A_LH_gesture_beat,comments,A_LH_gesture_iconicity,B_LH_gesture_beat,director,A_RH_gesture_beat,A_LH_gesture_referent,A_RH_gesture_deixis,B_speech,B_RH_gesture_iconicity,A_RH_gesture_referent,A_LH_gesture_deixis,target,B_RH_gesture_lexaff,round,B_LH_gesture_comments,B_RH_gesture_comments,B_RH_gesture_referent,B_LH_gesture_iconicity,B_LH_gesture_deixis,A_LH_gesture_pragmaticality,A_LH_gesture_lexaff,B_LH_gesture_referent,B_RH_gesture_pragmaticality,pair,gesturer,iconic_a,iconic_b,iconic
842720,844560,1840,,,,gesture,042.eaf,,,,,,with that kind of tube that then comes out on that square plate in the middle.,,J,,2_13,,,,,,,,,,,,,B,,,,met die soort van koker die dan uitkomt op die vierkante plaat in het midden.,1.0,,,15.0,,2.0,,,15B,,,,,,,042,B,False,True,True
884480,885190,710,,,,gesture,042.eaf,,,,,,And then at the top a flat rectangular beam.,,M,,2_15,,,,,,,,,,,,,B,,,,En dan bovenin een platte platte rechthoekige balk.,1.0,,,5.0,,2.0,,,05A,,,,,,,042,B,False,True,True
899520,899760,240,gesture,gesture,,,042.eaf,,,,,,,,10,,2_16,,,"met bovenop een bol, een bal.",,1.0,"With a sphere on top, a ball.",,,,,1.0,,A,,14A,,,,14A,,14.0,,2.0,,,,,,,,,,042,A,True,False,True
964150,964690,540,gesture,gesture,,,042.eaf,,,,,,,,13,,3_6,,,Dus beetje zo iets hoger dan het begin.,,1.0,So bit so slightly higher than the beginning.,,,,,1.0,,A,,other,,,,other,,15.0,,3.0,,,,,,,,,,042,A,True,False,True
1040880,1041880,1000,gesture,gesture,,,042.eaf,,,,,,With short legs.,,3,,3_14,,,"Of ja, met die halve die halve poten, ja.",,1.0,"Or yes, with those half those half legs, yes.",,,,,1.0,,A,,other,,Met korte poten.,,other,,7.0,,3.0,,,,,,,,,,042,A,True,False,True
1120420,1120920,500,gesture,gesture,,,042.eaf,,,,,,,,5,,4_8,,,"Of de kegel, trouwens, sorry ehm de de punt ehm.",,1.0,"Or the cone, for that matter, sorry ehm the the tip ehm.",,,,,1.0,,A,,02A,,,,02A,,2.0,,4.0,,,,,,,,,,042,A,True,False,True
52520,52960,440,,gesture,,,045.eaf,,,,,,,,13,,1_1,,,en hij heeft zo'n soort van blokje aan één kant,,1.0,and he has this kind of block on one side,,,,,,,A,,,,,,03B,,3.0,,1.0,,,,,,,,,,045,A,True,False,True
53400,53720,320,gesture,,,,045.eaf,,,,,,,,13,,1_1,,,en een arm aan de andere kant.,,,and an arm on the other side.,,,,,1.0,,A,,03E,,,,,,3.0,,1.0,,,,,,,,,,045,A,True,False,True
55400,56130,730,gesture,,,,045.eaf,,,,,,,,13,,1_1,,,En hij staat op een soort van schuin eh onderzetter of iets zoiets,,,And it stands on some kind of slanted eh coaster or something like that,,,,,1.0,,A,,03C,,,,,,3.0,,1.0,,,,,,,,,,045,A,True,False,True
59512,59892,380,,gesture,,,045.eaf,,,,,,,,13,,1_1,,,En hij staat op een soort van schuin eh onderzetter of iets zoiets,,1.0,And it stands on some kind of slanted eh coaster or something like that,,,,,,,A,,,,,,03D,,3.0,,1.0,,,,,,,,,,045,A,True,False,True
66350,67390,1040,,gesture,,,045.eaf,,,,,,A kind of a pedestal of sorts.,,13,,1_1,,,"Ja, zo'n eh ja een soort voetstuk",,1.0,"Yes, such an um yes a kind of pedestal",,,,,,,A,,,,Een soort een soort voetstuk.,,03C-REP,,3.0,,1.0,,,,,,,,,,045,A,True,False,True
68070,69010,940,gesture,gesture,,,045.eaf,,,,,,,,13,,1_1,,,"Ja, zo'n eh ja een soort voetstuk",,1.0,"Yes, such an um yes a kind of pedestal",,,,,1.0,,A,,03D-REP,,,,03C-rep,,3.0,,1.0,,,,,,,,,,045,A,True,False,True
69280,70560,1280,gesture,gesture,,,045.eaf,,,,,,,,13,,1_1,,,en er zit een soort van draai in.,,1.0,And there is a kind of twist in it.,,,,,1.0,,A,,03D-rep,,,,03C-rep,,3.0,,1.0,,,,,,,,,,045,A,True,False,True
70560,71400,840,,,gesture,,045.eaf,,,,,,Is there a is there a spiral in there?,,13,,1_1,,,,,,,,,,,,,A,,,,Is er een is er een spiraal in?,,,,3.0,,1.0,,,,1.0,,,,03C,,045,B,False,True,True
91920,93360,1440,,,gesture,gesture,045.eaf,,,,,,"Um yes, um this figure has, sort of, to yes to that head, say, that that middle piece, which is the same every time.",,L,,1_2,,,,,,,,,,,,,B,,,,"Ehm ja, ehm dit figuur heeft, een soort van, aan ja aan dat kopje, zeg maar, dat dat middelste stuk, wat telkens hetzelfde is.",1.0,,,16.0,,1.0,,,16A,1.0,,,,16A,,045,B,False,True,True
96200,97640,1440,,,gesture,gesture,045.eaf,,,,,,"At the at the hull, to put it bluntly, it has three arms.",,L,,1_2,,,,,,,,,,,,,B,,,,"Aan de aan de romp, om het maar even te noemen, heeft hij drie armen.",1.0,,,16.0,,1.0,,,main,1.0,,,,main,,045,B,False,True,True
99240,99440,200,,,,gesture,045.eaf,,,,,,"At the at the hull, to put it bluntly, it has three arms.",,L,,1_2,,,,,,,,,,,,,B,,,,"Aan de aan de romp, om het maar even te noemen, heeft hij drie armen.",1.0,,,16.0,,1.0,,,16B,,,,,,,045,B,False,True,True
101648,101948,300,,,,gesture,045.eaf,,,,,,"One square, one slightly stretched oval and one slightly crazy",,L,,1_2,,,,,,,,,,,,,B,,,,"Eén vierkante, één een beetje uitgerekte ovaal en één een beetje gekke",1.0,,,16.0,,1.0,,,16B,,,,,,,045,B,False,True,True
103010,103570,560,,,gesture,gesture,045.eaf,,,,,,"One square, one slightly stretched oval and one slightly crazy",,L,,1_2,,,,,,,,,,,,,B,,,,"Eén vierkante, één een beetje uitgerekte ovaal en één een beetje gekke",1.0,,,16.0,,1.0,good example that the gesture describes shape but not location of the subpart,,16C,1.0,,,,16C,,045,B,False,True,True
104930,105390,460,,,,gesture,045.eaf,,,,,,"One square, one slightly stretched oval and one slightly crazy",,L,,1_2,,,,,,,,,,,,,B,,,,"Eén vierkante, één een beetje uitgerekte ovaal en één een beetje gekke",1.0,,,16.0,,1.0,,,16C-REP,,,,,,,045,B,False,True,True
105600,106280,680,,,,gesture,045.eaf,,,,,,"One square, one slightly stretched oval and one slightly crazy",,L,,1_2,,,,,,,,,,,,,B,,,,"Eén vierkante, één een beetje uitgerekte ovaal en één een beetje gekke",1.0,,,16.0,,1.0,,,16C-rep,,,,,,,045,B,False,True,True
106900,108440,1540,,,,gesture,045.eaf,,,,,,"One square, one slightly stretched oval and one slightly crazy",,L,,1_2,,,,,,,,,,,,,B,,,,"Eén vierkante, één een beetje uitgerekte ovaal en één een beetje gekke",1.0,,,16.0,,1.0,,,16D,,,,,,,045,B,False,True,True
108680,109240,560,,,gesture,gesture,045.eaf,,,,,,and he has a kind of yes stalk on his head,,L,,1_2,,,,,,,,,,,,,B,,,,en hij heeft een soort ja steeltje op zijn kop,1.0,,,16.0,,1.0,,,main,1.0,,,,main,,045,B,False,True,True
109260,110120,860,,,gesture,gesture,045.eaf,,,,,,and he has a kind of yes stalk on his head,,L,,1_2,,,,,,,,,,,,,B,,,,en hij heeft een soort ja steeltje op zijn kop,1.0,,,16.0,,1.0,,,16A-REP,1.0,,,,16A-REP,,045,B,False,True,True
110150,112040,1890,,,gesture,gesture,045.eaf,,,,,,and he has a kind of yes stalk on his head,,L,,1_2,,,,,,,,,,,,,B,,,,en hij heeft een soort ja steeltje op zijn kop,1.0,,,16.0,,1.0,,,16A-rep,1.0,,,,16A-rep,,045,B,False,True,True
132600,133040,440,gesture,,,,045.eaf,,,,,,,,8,,1_3,,,"Oké, dan hebben we weer een eh een kopje met een soort van eh zeshoekig uitstekend dingetje naar links.",,,"Okay, then we have another um a cup with a kind of um hexagonal protruding thingy to the left.",,,,,1.0,,A,,09C,,,,,,9.0,,1.0,,,,,,,,,,045,A,True,False,True
136347,136887,540,,gesture,,,045.eaf,,,,,,,,8,,1_3,,,Hij staat ook weer op een soort van onderzettetje.,,1.0,It also stands again on a kind of coaster.,,,,,,,A,,,,,,09B,,9.0,,1.0,,,,,,,,,,045,A,True,False,True
140680,140840,160,,gesture,,,045.eaf,,,,,,,,8,,1_3,,,En er steekt een klein dingetje uit.,,1.0,And there's a little thing sticking out.,,,,,,,A,,,,,,09A,,9.0,,1.0,,,,,,,,,,045,A,True,False,True
148320,150610,2290,,,gesture,gesture,045.eaf,,,,,,Does he also have that kind of round above his...,,8,,1_3,,,,,,,,,,,,,A,,,,Heeft hij ook zo'n soort rondje boven zijn...,1.0,,,9.0,,1.0,,,09D,1.0,,,,09D,,045,B,False,True,True
162460,162920,460,,,,gesture,045.eaf,,,,,,"Um um this one has a very large, or quite large bulge on the left side.",,E,,1_4,,,,,,,,,,,,,B,,,,"Ehm eh deze heeft aan de linkerkant een heel groot, of vrij groot uitstulpsel.",1.0,,,12.0,,1.0,,,12B,,,,,,,045,B,False,True,True
163340,163760,420,,,gesture,gesture,045.eaf,,,,,,"Um um this one has a very large, or quite large bulge on the left side.",,E,,1_4,,,,,,,,,,,,,B,,,,"Ehm eh deze heeft aan de linkerkant een heel groot, of vrij groot uitstulpsel.",1.0,,,12.0,,1.0,,,12B,1.0,,,,12B,,045,B,False,True,True
165884,166604,720,,,gesture,gesture,045.eaf,,,,,,And something kind of comes in this way.,,E,,1_4,,,,,,,,,,,,,B,,,,En er komt op deze manier soort van iets in.,1.0,,,12.0,,1.0,ground for RH gesture,,12C-REP,1.0,,,,12B-REP,,045,B,False,True,True
167348,167908,560,,,gesture,gesture,045.eaf,,,,,,And something kind of comes in this way.,,E,,1_4,,,"Ja, ja, ja.",,,"Yes, yes, yes.",,,,,,,B,,,,En er komt op deze manier soort van iets in.,1.0,,,12.0,,1.0,,,12C-rep,1.0,,,,12B-rep,,045,B,False,True,True
168162,168542,380,,,gesture,gesture,045.eaf,,,1.0,,,And it looks a little bit like a nail.,,E,,1_4,,,"Oké, ik...",,,"Okay, I...",,,,,,,B,,,,En het lijkt een beetje op een spijker.,,,,12.0,,1.0,,,,1.0,,,,12B-rep,,045,B,False,True,True
179677,179877,200,,gesture,,,045.eaf,,,,,,,,1,,1_5,,,"Oké, deze is een kopje die heeft twee soort van lepeltjes die erin hangen.",,1.0,"Okay, this one is a cup that has two kind of spoons hanging in it.",not entirely sure about the referent,,,,,,A,,,,,,11A,,11.0,,1.0,,,,,,,,,,045,A,True,False,True
185827,186167,340,,gesture,,,045.eaf,,,,,,,,1,,1_5,,,Ehm eén lepeltje is een soort van vierkant,,1.0,Um one spoonful is kind of square,trying to describe the square shape although the gest looks circle?,,,,,,A,,,,,,11A,,11.0,,1.0,,,,,,,,,,045,A,True,False,True
190612,190992,380,,gesture,,,045.eaf,,,,,,,,1,,1_5,,,Er zit een soort van bolletje op de romp,,1.0,There is a kind of ball on the hull,,,,,,,A,,,,,,11B,,11.0,,1.0,,,,,,,,,,045,A,True,False,True
192440,192980,540,gesture,,,,045.eaf,,,,,,,,1,,1_5,,,en een driehoekig uitsteekseltje.,,,and a triangular protrusion.,,,,,1.0,,A,,11C,,,,,,11.0,,1.0,,,,,,,,,,045,A,True,False,True
198620,199393,773,,,,gesture,045.eaf,,,,,,"Does he also have a gro- does he also have a big round nose, so to speak?",,1,,1_5,,,,,,,,,,,,,A,,,,"Heeft hij ook een gro- heeft hij ook een grote ronde neus, om het zo te zeggen?",1.0,,,11.0,,1.0,,,11B,,,,,,,045,B,False,True,True
216480,217200,720,,,gesture,gesture,045.eaf,,,,,,And he his arms do a little bit like that.,,F,,1_6,,,,,,,,,,,,,B,,,,En hij zijn armen doen een beetje zo.,1.0,,,14.0,,1.0,,,14B,1.0,,,,14D,,045,B,False,True,True
219710,220870,1160,,,gesture,gesture,045.eaf,,,,,,"There are two kind of hooks, little arms sticking out like this.",,F,,1_6,,,,,,,,,,,,,B,,,,"Er zitten twee soort van haakjes, armpjes die zo uitsteken.",1.0,,,14.0,,1.0,,,14B,1.0,,,,14D,,045,B,False,True,True
224400,224940,540,,,gesture,gesture,045.eaf,,,,,,"At the front, there is a beam that really goes straight down like this.",,F,,1_6,,,,,,,,,,,,,B,,,,Aan de voorkant zit er een balk die echt zo recht naar beneden gaat.,1.0,,,14.0,,1.0,,,14C-REP,1.0,,,,14C-REP,,045,B,False,True,True
225880,226640,760,,,gesture,gesture,045.eaf,,,,,,"At the front, there is a beam that really goes straight down like this.",,F,,1_6,,,,,,,,,,,,,B,,,,Aan de voorkant zit er een balk die echt zo recht naar beneden gaat.,1.0,,,14.0,,1.0,,,14C-rep,1.0,,,,14C-rep,,045,B,False,True,True
242160,242600,440,,gesture,,,045.eaf,,,,,,,,10,,1_7,,,Deze heeft aan de voorkant een soort van vierkant schild.,,1.0,This one has a kind of square shield on the front.,,,,,,,A,,,,,,01B,,1.0,,1.0,,,,,,,,,,045,A,True,False,True
244753,245193,440,gesture,,,,045.eaf,,,,,,,,10,,1_7,,,En twee blokken- blokkenarmpjes,,,And two blocks-block arms,,,,,1.0,,A,,01C,,,,,,1.0,,1.0,,,,,,,,,,045,A,True,False,True
245749,246069,320,,gesture,,,045.eaf,,,,,,,,10,,1_7,,,En twee blokken- blokkenarmpjes,,1.0,And two blocks-block arms,,,,,,,A,,,,,,01A,,1.0,,1.0,,,,,,,,,,045,A,True,False,True
257800,259240,1440,,,,gesture,045.eaf,,,,,,Um this one has such a stalk on the back.,,M,,1_8,,,,,,,,,,,,,B,,,,Ehm deze heeft zo'n steeltje aan de achterkant.,1.0,,,6.0,,1.0,,,06A,,,,,,,045,B,False,True,True
261690,262330,640,,,gesture,gesture,045.eaf,,,,,,And he has a eh a big nose with a eh kind of pole through it eh rushed.,,M,,1_8,,,,,,,,,,,,,B,,,,En hij heeft een eh een grote neus met een eh soort paal er doorheen eh gejast.,1.0,,,6.0,,1.0,,,06B,1.0,,,,06B,,045,B,False,True,True
262919,263187,268,,,gesture,gesture,045.eaf,,,,,,And he has a eh a big nose with a eh kind of pole through it eh rushed.,,M,,1_8,,,,,,,,,,,,,B,,,,En hij heeft een eh een grote neus met een eh soort paal er doorheen eh gejast.,1.0,,,6.0,,1.0,,,06B,1.0,,,,06B,,045,B,False,True,True
263360,264300,940,,,,gesture,045.eaf,,,,,,And he has a eh a big nose with a eh kind of pole through it eh rushed.,,M,,1_8,,,,,,,,,,,,,B,,,,En hij heeft een eh een grote neus met een eh soort paal er doorheen eh gejast.,1.0,,,6.0,,1.0,,,06D,,,,,,,045,B,False,True,True
279809,280169,360,gesture,gesture,,,045.eaf,,,,,,,,5,,1_9,,,Het lijkt wel een soort van beker die in een bekerhouder hangt.,,1.0,It looks like some kind of cup hanging in a cup holder.,,,,,1.0,,A,,07B,,,,main,,7.0,,1.0,,,,,,,,,,045,A,True,False,True
285400,285800,400,gesture,gesture,,,045.eaf,,,,,,,,5,,1_9,,,Eh en de bekerhouder heeft twee van die kleine uitsteekseltjes.,,1.0,Um and the cup holder has two of those little protrusions.,,,,,1.0,,A,,07C,,,,07C,,7.0,,1.0,,,,,,,,,,045,A,True,False,True
298400,299040,640,,,,gesture,045.eaf,,,,,,"Is it, sort of, one plane, which seems to cut all the way through?",,5,,1_9,,,,,,,,,,,,,A,,,,"Is het, soort van, één vlak, wat helemaal zo er doorheen lijkt te snijden?",1.0,,,7.0,,1.0,,,07B,,,,,,,045,B,False,True,True
300360,300800,440,,,gesture,gesture,045.eaf,,,,,,"Is it, sort of, one plane, which seems to cut all the way through?",,5,,1_9,,,,,,,,,,,,,A,,,,"Is het, soort van, één vlak, wat helemaal zo er doorheen lijkt te snijden?",1.0,,,7.0,,1.0,,,07B,1.0,,,,07B,,045,B,False,True,True
312800,313320,520,,gesture,,,045.eaf,,,,,,,,5,,1_9,,,"Ja, het is alsof die er doorheen snijdt",,1.0,"Yeah, it's like that cuts through it",,,,,,,A,,,,,,07B,,7.0,,1.0,,,,,,,,,,045,A,True,False,True
314382,314671,289,,gesture,,,045.eaf,,,,,,,,5,,1_9,,,en aan de achterkant van de mok komt er zo'n heel klein soort van mini antennetje uit.,,1.0,and at the back of the mug comes out one of those very small kind of mini antennas.,,,,,,,A,,,,,,07D,,7.0,,1.0,,,,,,,,,,045,A,True,False,True
315882,317000,1118,,gesture,,,045.eaf,,,,,,,,5,,1_9,,,en aan de achterkant van de mok komt er zo'n heel klein soort van mini antennetje uit.,,1.0,and at the back of the mug comes out one of those very small kind of mini antennas.,,,,,,,A,,,,,,07D,,7.0,,1.0,,,,,,,,,,045,A,True,False,True
322566,323506,940,,,,gesture,045.eaf,,,,,,And there's some kind of block by that stream holder at the front that's above l-?,,5,,1_9,,,,,,,,,,,,,A,,,,En er zit er zit er bij die beekhouder aan de voorkant ook nog zo'n soort blok wat erboven l- ligt?,1.0,,,7.0,,1.0,,,07A,,,,,,,045,B,False,True,True
324241,324841,600,,,,gesture,045.eaf,,,,,,And there's some kind of block by that stream holder at the front that's above l-?,,5,,1_9,,,,,,,,,,,,,A,,,,En er zit er zit er bij die beekhouder aan de voorkant ook nog zo'n soort blok wat erboven l- ligt?,1.0,,,7.0,,1.0,,could be 07A or B,07B,,,,,,,045,B,False,True,True
337974,338846,872,,,gesture,gesture,045.eaf,,,,,,"Okay, this one has um um um at the bottom kind of yes, what is it?",,B,,1_10,,,,,,,,,,,,,B,,,,"Oké, deze heeft ehm eh aan de onderkant een soort ja, wat is het?",1.0,,,8.0,,1.0,,,08E,1.0,,,,08E,,045,B,False,True,True
347698,348098,400,,,,gesture,045.eaf,,,,,,Um and an um something from the front just sticking out.,,B,,1_10,,,,,,,,,,,,,B,,,,Eh en een eh iets wat van de voorkant er maar uit steekt.,1.0,,,8.0,,1.0,,,08C,,,,,,,045,B,False,True,True
350820,351153,333,,,,gesture,045.eaf,,,,,,And he has a little arm on the right side.,,B,,1_10,,,,,,,,,,,,,B,,,,En hij heeft aan de rechterkant een armpje.,1.0,,,8.0,,1.0,,,08D,,,,,,,045,B,False,True,True
352409,352589,180,,,,gesture,045.eaf,,,,,,And he has a little arm on the right side.,,B,,1_10,,,Krommend ding.,,,Curvy thing.,,,,,,,B,,,,En hij heeft aan de rechterkant een armpje.,1.0,,,8.0,,1.0,,,08D,,,,,,,045,B,False,True,True
352640,353280,640,,gesture,,,045.eaf,,,,,,And he has a little arm on the right side.,,B,,1_10,,,Krommend ding.,,1.0,Curvy thing.,,,,,,,B,,,,En hij heeft aan de rechterkant een armpje.,,08D,,8.0,,1.0,,,,,,,,,,045,A,True,False,True
353280,353600,320,,,,gesture,045.eaf,,,,,,,,B,,1_10,,,,,,,,,,,,,B,,,,,1.0,,,8.0,,1.0,,,08D,,,,,,,045,B,False,True,True
354680,356240,1560,,,gesture,gesture,045.eaf,,,,,,"Yes, and at the top on his head, so to speak, he has a kind of book.",,B,,1_10,,,,,,,,,,,,,B,,,,"Ja, en aan de bovenkant op zijn hoofd, om het zo te zeggen, heeft hij een soort boek.",1.0,,,8.0,,1.0,,,08A,1.0,,,,08A,,045,B,False,True,True
358961,359269,308,,,gesture,gesture,045.eaf,,,,,,"Or well, something where it goes through.",,B,,1_10,,,,,,,,,,,,,B,,,,"Of nou ja, iets wat waar het doorheen gaat.",1.0,,,8.0,,1.0,,,08A,1.0,,,,08A,,045,B,False,True,True
359717,360400,683,,,gesture,gesture,045.eaf,,,,,,"Or well, something where it goes through.",,B,,1_10,,,"Ja, dan weet ik het.",,,"Yes, then I know.",,,,,,,B,,,,"Of nou ja, iets wat waar het doorheen gaat.",1.0,,,8.0,,1.0,,,08A,1.0,,,,08A,,045,B,False,True,True
360560,361560,1000,,,,gesture,045.eaf,,,,,,"Or well, something where it goes through.",,B,,1_10,,,"Ja, dan weet ik het.",,,"Yes, then I know.",,,,,,,B,,,,"Of nou ja, iets wat waar het doorheen gaat.",1.0,,,8.0,,1.0,,,08B,,,,,,,045,B,False,True,True
372080,372320,240,,gesture,,,045.eaf,,,,,,Mhm.,,3,,1_11,,,Hij staat op een onderzetter.,,1.0,It stands on a coaster.,,,,,,,A,,,,Mhm.,,13D,,13.0,,1.0,,,,,,,,,,045,A,True,False,True
375048,375388,340,,gesture,,,045.eaf,,,,,,,,3,,1_11,,,En hij heeft twee eh armpjes.,,1.0,And he has two um arms.,,,,,,,A,,,,,,13A,,13.0,,1.0,,,,,,,,,,045,A,True,False,True
408160,408800,640,gesture,,,,045.eaf,,,,,,,,6,,1_13,,,En het lijkt wel alsof hij zijn linkerarm zo uitsteekt.,,,And it looks like he sticks his left arm out like this.,,,,,1.0,,A,,05E,,,,,,5.0,,1.0,,,,,,,,,,045,A,True,False,True
410680,411000,320,,gesture,,,045.eaf,,,,,,,,6,,1_13,,,En alsof hier aan de rechterkant iets hangt.,,1.0,And as if something is hanging here on the right.,,,,,,,A,,,,,,05D-REP,,5.0,,1.0,,,,,,,,,,045,A,True,False,True
411240,412440,1200,,gesture,,,045.eaf,,,,,,,,6,,1_13,,,En alsof hier aan de rechterkant iets hangt.,,1.0,And as if something is hanging here on the right.,,,,,,,A,,,,,,05D-rep,,5.0,,1.0,,,,,,,,,,045,A,True,False,True
430280,431615,1335,,,,gesture,045.eaf,,,,,,Does it have some kind of big bar on the top?,,6,,1_13,,,,,,,,,,,,,A,,,,Heeft hij een soort grote balk op de bovenkant?,1.0,,,5.0,,1.0,,,05A,,,,,,,045,B,False,True,True
435989,436249,260,,,gesture,gesture,045.eaf,,,,,,"Yeah, just pretty um not very high, but pretty wide.",,6,,1_13,,,,,,,,,,,,,A,,,,"Ja, gewoon best eh niet zo heel hoog, maar wel best wel breed.",1.0,,,5.0,,1.0,,,05A,1.0,,,,05A,,045,B,False,True,True
436960,437240,280,,,gesture,gesture,045.eaf,,,,,,"Yeah, just pretty um not very high, but pretty wide.",,6,,1_13,,,,,,,,,,,,,A,,,,"Ja, gewoon best eh niet zo heel hoog, maar wel best wel breed.",1.0,,,5.0,,1.0,,,05A,1.0,,,,05A,,045,B,False,True,True
445960,446560,600,,,gesture,gesture,045.eaf,,,,,,"Um this one has on both sides, um or on the l-left side it has a little bulge",,D,,1_14,,,,,,,,,,,,,B,,,,"Ehm deze heeft aan beide kanten, eh of aan de l- linkerkant heeft hij een klein uitstulpsel",1.0,,,10.0,,1.0,,,10A+10B,1.0,,,,10E+10F,,045,B,False,True,True
448192,448840,648,,,gesture,,045.eaf,,,,,,"Um this one has on both sides, um or on the l-left side it has a little bulge",,D,,1_14,,,,,,,,,,,,,B,,,,"Ehm deze heeft aan beide kanten, eh of aan de l- linkerkant heeft hij een klein uitstulpsel",,,,10.0,,1.0,,,,1.0,,,,10E,,045,B,False,True,True
449120,449360,240,,,gesture,,045.eaf,,,,,,"Um this one has on both sides, um or on the l-left side it has a little bulge",,D,,1_14,,,,,,,,,,,,,B,,,,"Ehm deze heeft aan beide kanten, eh of aan de l- linkerkant heeft hij een klein uitstulpsel",,,,10.0,,1.0,,,,1.0,,,,10F,,045,B,False,True,True
451235,451495,260,,,,gesture,045.eaf,,,,,,"and um on the right side actually the same bulge, but much longer.",,D,,1_14,,,,,,,,,,,,,B,,,,"en eh aan de rechterkant eigenlijk hetzelfde uitstulpsel, maar dan veel langer.",1.0,,,10.0,,1.0,,,10A,,,,,,,045,B,False,True,True
451822,452442,620,,,,gesture,045.eaf,,,,,,"and um on the right side actually the same bulge, but much longer.",,D,,1_14,,,,,,,,,,,,,B,,,,"en eh aan de rechterkant eigenlijk hetzelfde uitstulpsel, maar dan veel langer.",1.0,,,10.0,,1.0,,,10A,,,,,,,045,B,False,True,True
453600,454120,520,,,,gesture,045.eaf,,,,,,"and um on the right side actually the same bulge, but much longer.",,D,,1_14,,,,,,,,,,,,,B,,,,"en eh aan de rechterkant eigenlijk hetzelfde uitstulpsel, maar dan veel langer.",1.0,,,10.0,,1.0,,,10A,,,,,,,045,B,False,True,True
456780,457200,420,,,gesture,gesture,045.eaf,,,,,,Um and there are some kind of buttons at the end there,,D,,1_14,,,,,,,,,,,,,B,,,,Eh en er zitten daar een soort knoppen aan het einde,1.0,,,10.0,,1.0,,,10B,1.0,,,,10F,,045,B,False,True,True
458307,458833,526,,,,gesture,045.eaf,,,,,,"Or yes, curves at the end of those bulges.",,D,,1_14,,,,,,,,,,,,,B,,,,"of ja, rondingen aan het einde van die uitstulpsels.",1.0,,,10.0,,1.0,,,10B,,,,,,,045,B,False,True,True
458320,458840,520,,,gesture,,045.eaf,,,,,,"Or yes, curves at the end of those bulges.",,D,,1_14,,,,,,,,,,,,,B,,,,"of ja, rondingen aan het einde van die uitstulpsels.",1.0,,,10.0,,1.0,,,10B,1.0,,,,10F,,045,B,False,True,True
463040,464602,1562,,,,gesture,045.eaf,,,,,,And the back he has this um kind of flat roof or something.,,D,,1_14,,,Eh volgens mij.,,,Um in my opinion.,,,,,,,B,,,,En de achterkant heeft hij zo'n eh soort plat dakje of zo.,1.0,,,10.0,,1.0,,,10D,,,,,,,045,B,False,True,True
464910,465307,397,,,,gesture,045.eaf,,,,,,And the back he has this um kind of flat roof or something.,,D,,1_14,,,,,,,,,,,,,B,,,,En de achterkant heeft hij zo'n eh soort plat dakje of zo.,1.0,,,10.0,,1.0,,,10D,,,,,,,045,B,False,True,True
479400,479760,360,,gesture,,,045.eaf,,,,,,,,2,,1_15,,,en een soort van glijbaan die naar beneden gaat,,1.0,and some kind of slide that goes down,,,,,,,A,,,,,,15B,,15.0,,1.0,,,,,,,,,,045,A,True,False,True
